"LEGACY_NODE_ID","LEGACY_LEVEL","LEGACY_PARENT_ID","LEGACY_PATH","LEGACY_NAME","LEGACY_SLUG","CURRENT_STATUS","TARGET_L1","TARGET_L2","TARGET_L3","TARGET_L4","TARGET_STATE","RECONCILIATION_ACTION","CONFIDENCE","OWNER_DECISION_REQUIRED","POLICY_FLAG","ALIAS_REQUIRED","SUCCESSOR_COUNT","NOTES"
"antiseptik-dezenfeksiyon-urunu","3","ilk-yardim-koruyucu-urun","Sağlık & Medikal > İlk Yardım & Koruyucu Ürün > Antiseptik & Dezenfeksiyon Ürünü","Antiseptik & Dezenfeksiyon Ürünü","antiseptik-dezenfeksiyon-urunu","active","Sağlık & Medikal","İlk Yardım & Yara Bakımı","","","PROVISIONAL_PROPOSAL","UNRESOLVED","MEDIUM","YES","regulated_review|claim_sensitive|hazmat_review","NO","0","Provisional target container inferred; exact L3/L4 successor awaits owner-final lower-level design. Policy/risk gate remains independent of taxonomy placement."
"sicak-soguk-uygulama-urunu","3","ilk-yardim-koruyucu-urun","Sağlık & Medikal > İlk Yardım & Koruyucu Ürün > Sıcak & Soğuk Uygulama Ürünü","Sıcak & Soğuk Uygulama Ürünü","sicak-soguk-uygulama-urunu","active","Sağlık & Medikal","","","","PROVISIONAL_PROPOSAL","UNRESOLVED","LOW","YES","","NO","0","Provisional L2 candidates: İlk Yardım & Yara Bakımı | Kişisel Koruyucu Medikal Ürünler"
"tibbi-maske-muayene-eldiveni","3","ilk-yardim-koruyucu-urun","Sağlık & Medikal > İlk Yardım & Koruyucu Ürün > Tıbbi Maske & Muayene Eldiveni","Tıbbi Maske & Muayene Eldiveni","tibbi-maske-muayene-eldiveni","active","Sağlık & Medikal","Kişisel Koruyucu Medikal Ürünler","","","PROVISIONAL_PROPOSAL","UNRESOLVED","MEDIUM","YES","regulated_review","NO","0","Provisional target container inferred; exact L3/L4 successor awaits owner-final lower-level design. Policy/risk gate remains independent of taxonomy placement."
"olcum-takip-cihazlari","2","saglik-medikal","Sağlık & Medikal > Ölçüm & Takip Cihazları","Ölçüm & Takip Cihazları","olcum-takip-cihazlari","active","Sağlık & Medikal","Evde Sağlık Ölçüm Cihazları","","","PROVISIONAL_PROPOSAL","RENAME","MEDIUM","YES","","NO","1","Target is an unapproved L2 proposal; action becomes executable only after owner finalization."
"ates-olcer","3","olcum-takip-cihazlari","Sağlık & Medikal > Ölçüm & Takip Cihazları > Ateş Ölçer","Ateş Ölçer","ates-olcer","active","Sağlık & Medikal","Evde Sağlık Ölçüm Cihazları","","","PROVISIONAL_PROPOSAL","UNRESOLVED","MEDIUM","YES","regulated_review","NO","0","Provisional target container inferred; exact L3/L4 successor awaits owner-final lower-level design. Policy/risk gate remains independent of taxonomy placement."
"tansiyon-aleti","3","olcum-takip-cihazlari","Sağlık & Medikal > Ölçüm & Takip Cihazları > Tansiyon Aleti","Tansiyon Aleti","tansiyon-aleti","active","Sağlık & Medikal","Evde Sağlık Ölçüm Cihazları","","","PROVISIONAL_PROPOSAL","UNRESOLVED","MEDIUM","YES","regulated_review","NO","0","Provisional target container inferred; exact L3/L4 successor awaits owner-final lower-level design. Policy/risk gate remains independent of taxonomy placement."
"kan-sekeri-olcum-cihazi","3","olcum-takip-cihazlari","Sağlık & Medikal > Ölçüm & Takip Cihazları > Kan Şekeri Ölçüm Cihazı","Kan Şekeri Ölçüm Cihazı","kan-sekeri-olcum-cihazi","active","Sağlık & Medikal","Evde Sağlık Ölçüm Cihazları","","","PROVISIONAL_PROPOSAL","UNRESOLVED","MEDIUM","YES","regulated_review","NO","0","Provisional target container inferred; exact L3/L4 successor awaits owner-final lower-level design. Policy/risk gate remains independent of taxonomy placement."
"nabiz-oksimetre","3","olcum-takip-cihazlari","Sağlık & Medikal > Ölçüm & Takip Cihazları > Nabız Oksimetre","Nabız Oksimetre","nabiz-oksimetre","active","Sağlık & Medikal","Evde Sağlık Ölçüm Cihazları","","","PROVISIONAL_PROPOSAL","UNRESOLVED","MEDIUM","YES","regulated_review","NO","0","Provisional target container inferred; exact L3/L4 successor awaits owner-final lower-level design. Policy/risk gate remains independent of taxonomy placement."
"vucut-tartisi-analiz-cihazi","3","olcum-takip-cihazlari","Sağlık & Medikal > Ölçüm & Takip Cihazları > Vücut Tartısı & Analiz Cihazı","Vücut Tartısı & Analiz Cihazı","vucut-tartisi-analiz-cihazi","active","Sağlık & Medikal","Evde Sağlık Ölçüm Cihazları","","","PROVISIONAL_PROPOSAL","UNRESOLVED","MEDIUM","YES","claim_sensitive","NO","0","Provisional target container inferred; exact L3/L4 successor awaits owner-final lower-level design. Policy/risk gate remains independent of taxonomy placement."
"ortopedi-hareket-solunum-destegi","2","saglik-medikal","Sağlık & Medikal > Ortopedi, Hareket & Solunum Desteği","Ortopedi, Hareket & Solunum Desteği","ortopedi-hareket-solunum-destegi","active","Sağlık & Medikal","","","","PROVISIONAL_PROPOSAL","SPLIT","MEDIUM","YES","","NO","4","Provisional L2 candidates: Ortopedik Destekler & Kompresyon | Hareket & Mobilite Yardımcıları | Rehabilitasyon & Fizik Tedavi Ürünleri | Solunum & Evde Bakım Cihazları"
"ortez-eklem-destegi","3","ortopedi-hareket-solunum-destegi","Sağlık & Medikal > Ortopedi, Hareket & Solunum Desteği > Ortez & Eklem Desteği","Ortez & Eklem Desteği","ortez-eklem-destegi","active","Sağlık & Medikal","Ortopedik Destekler & Kompresyon","","","PROVISIONAL_PROPOSAL","UNRESOLVED","MEDIUM","YES","regulated_review|claim_sensitive","NO","0","Provisional target container inferred; exact L3/L4 successor awaits owner-final lower-level design. Policy/risk gate remains independent of taxonomy placement."
"medikal-korse-varis-corabi","3","ortopedi-hareket-solunum-destegi","Sağlık & Medikal > Ortopedi, Hareket & Solunum Desteği > Medikal Korse & Varis Çorabı","Medikal Korse & Varis Çorabı","medikal-korse-varis-corabi","active","Sağlık & Medikal","Ortopedik Destekler & Kompresyon","","","PROVISIONAL_PROPOSAL","UNRESOLVED","MEDIUM","YES","regulated_review|claim_sensitive","NO","0","Provisional target container inferred; exact L3/L4 successor awaits owner-final lower-level design. Policy/risk gate remains independent of taxonomy placement."
"baston-koltuk-degnegi-yurutec","3","ortopedi-hareket-solunum-destegi","Sağlık & Medikal > Ortopedi, Hareket & Solunum Desteği > Baston, Koltuk Değneği & Yürüteç","Baston, Koltuk Değneği & Yürüteç","baston-koltuk-degnegi-yurutec","active","Sağlık & Medikal","Hareket & Mobilite Yardımcıları","","","PROVISIONAL_PROPOSAL","UNRESOLVED","MEDIUM","YES","regulated_review|safety_critical","NO","0","Provisional target container inferred; exact L3/L4 successor awaits owner-final lower-level design. Policy/risk gate remains independent of taxonomy placement."
"tekerlekli-sandalye","3","ortopedi-hareket-solunum-destegi","Sağlık & Medikal > Ortopedi, Hareket & Solunum Desteği > Tekerlekli Sandalye","Tekerlekli Sandalye","tekerlekli-sandalye","active","Sağlık & Medikal","Hareket & Mobilite Yardımcıları","","","PROVISIONAL_PROPOSAL","UNRESOLVED","MEDIUM","YES","regulated_review|safety_critical","NO","0","Provisional target container inferred; exact L3/L4 successor awaits owner-final lower-level design. Policy/risk gate remains independent of taxonomy placement."
"nebulizator-solunum-cihazi","3","ortopedi-hareket-solunum-destegi","Sağlık & Medikal > Ortopedi, Hareket & Solunum Desteği > Nebulizatör & Solunum Cihazı","Nebulizatör & Solunum Cihazı","nebulizator-solunum-cihazi","active","Sağlık & Medikal","Solunum & Evde Bakım Cihazları","","","PROVISIONAL_PROPOSAL","UNRESOLVED","MEDIUM","YES","regulated_review","NO","0","Provisional target container inferred; exact L3/L4 successor awaits owner-final lower-level design. Policy/risk gate remains independent of taxonomy placement."
"solunum-maskesi-cihaz-aksesuari","3","ortopedi-hareket-solunum-destegi","Sağlık & Medikal > Ortopedi, Hareket & Solunum Desteği > Solunum Maskesi & Cihaz Aksesuarı","Solunum Maskesi & Cihaz Aksesuarı","solunum-maskesi-cihaz-aksesuari","active","Sağlık & Medikal","Solunum & Evde Bakım Cihazları","","","PROVISIONAL_PROPOSAL","UNRESOLVED","MEDIUM","YES","regulated_review|compatibility_critical","NO","0","Provisional target container inferred; exact L3/L4 successor awaits owner-final lower-level design. Policy/risk gate remains independent of taxonomy placement."
"medikal-bakim-gunluk-yasam","2","saglik-medikal","Sağlık & Medikal > Medikal Bakım & Günlük Yaşam","Medikal Bakım & Günlük Yaşam","medikal-bakim-gunluk-yasam","active","Sağlık & Medikal","","","","PROVISIONAL_PROPOSAL","SPLIT","MEDIUM","YES","","NO","2","Provisional L2 candidates: Medikal Sarf & Hasta Bakım Ürünleri | Günlük Yaşam & Erişilebilirlik Yardımcıları"
"yetiskin-hasta-bezi","3","medikal-bakim-gunluk-yasam","Sağlık & Medikal > Medikal Bakım & Günlük Yaşam > Yetişkin Hasta Bezi","Yetişkin Hasta Bezi","yetiskin-hasta-bezi","active","Sağlık & Medikal","Medikal Sarf & Hasta Bakım Ürünleri","","","PROVISIONAL_PROPOSAL","UNRESOLVED","MEDIUM","YES","","NO","0","Provisional target container inferred; exact L3/L4 successor awaits owner-final lower-level design."
"yatak-koruyucu-hasta-bakim-ortusu","3","medikal-bakim-gunluk-yasam","Sağlık & Medikal > Medikal Bakım & Günlük Yaşam > Yatak Koruyucu & Hasta Bakım Örtüsü","Yatak Koruyucu & Hasta Bakım Örtüsü","yatak-koruyucu-hasta-bakim-ortusu","active","Sağlık & Medikal","Medikal Sarf & Hasta Bakım Ürünleri","","","PROVISIONAL_PROPOSAL","UNRESOLVED","MEDIUM","YES","","NO","0","Provisional target container inferred; exact L3/L4 successor awaits owner-final lower-level design."
"medikal-kompresyon-bakim-tekstili","3","medikal-bakim-gunluk-yasam","Sağlık & Medikal > Medikal Bakım & Günlük Yaşam > Medikal Kompresyon & Bakım Tekstili","Medikal Kompresyon & Bakım Tekstili","medikal-kompresyon-bakim-tekstili","active","Sağlık & Medikal","Medikal Sarf & Hasta Bakım Ürünleri","","","PROVISIONAL_PROPOSAL","UNRESOLVED","MEDIUM","YES","regulated_review","NO","0","Provisional target container inferred; exact L3/L4 successor awaits owner-final lower-level design. Policy/risk gate remains independent of taxonomy placement."
"ilac-kutusu-gunluk-takip-gereci","3","medikal-bakim-gunluk-yasam","Sağlık & Medikal > Medikal Bakım & Günlük Yaşam > İlaç Kutusu & Günlük Takip Gereci","İlaç Kutusu & Günlük Takip Gereci","ilac-kutusu-gunluk-takip-gereci","active","Sağlık & Medikal","Günlük Yaşam & Erişilebilirlik Yardımcıları","","","PROVISIONAL_PROPOSAL","UNRESOLVED","MEDIUM","YES","","NO","0","Provisional target container inferred; exact L3/L4 successor awaits owner-final lower-level design."
"banyo-tuvalet-destek-urunu","3","medikal-bakim-gunluk-yasam","Sağlık & Medikal > Medikal Bakım & Günlük Yaşam > Banyo & Tuvalet Destek Ürünü","Banyo & Tuvalet Destek Ürünü","banyo-tuvalet-destek-urunu","active","Sağlık & Medikal","","","","PROVISIONAL_PROPOSAL","UNRESOLVED","LOW","YES","safety_critical","NO","0","Provisional L2 candidates: Medikal Sarf & Hasta Bakım Ürünleri | Günlük Yaşam & Erişilebilirlik Yardımcıları Policy/risk gate remains independent of taxonomy placement."
"besin-destegi-koruyucu-saglik-urunu","2","saglik-medikal","Sağlık & Medikal > Besin Desteği & Koruyucu Sağlık Ürünü","Besin Desteği & Koruyucu Sağlık Ürünü","besin-destegi-koruyucu-saglik-urunu","active","Sağlık & Medikal","Kişisel Koruyucu Medikal Ürünler","","","PROVISIONAL_PROPOSAL","RENAME","MEDIUM","YES","","NO","1","Target is an unapproved L2 proposal; action becomes executable only after owner finalization."
"vitamin-mineral-destegi","3","besin-destegi-koruyucu-saglik-urunu","Sağlık & Medikal > Besin Desteği & Koruyucu Sağlık Ürünü > Vitamin & Mineral Desteği","Vitamin & Mineral Desteği","vitamin-mineral-destegi","active","Sağlık & Medikal","Kişisel Koruyucu Medikal Ürünler","","","PROVISIONAL_PROPOSAL","UNRESOLVED","MEDIUM","YES","regulated_review|claim_sensitive","NO","0","Provisional target container inferred; exact L3/L4 successor awaits owner-final lower-level design. Policy/risk gate remains independent of taxonomy placement."
"protein-sporcu-destegi","3","besin-destegi-koruyucu-saglik-urunu","Sağlık & Medikal > Besin Desteği & Koruyucu Sağlık Ürünü > Protein & Sporcu Desteği","Protein & Sporcu Desteği","protein-sporcu-destegi","active","Sağlık & Medikal","Kişisel Koruyucu Medikal Ürünler","","","PROVISIONAL_PROPOSAL","UNRESOLVED","MEDIUM","YES","regulated_review|claim_sensitive","NO","0","Provisional target container inferred; exact L3/L4 successor awaits owner-final lower-level design. Policy/risk gate remains independent of taxonomy placement."
"bitkisel-fonksiyonel-destek","3","besin-destegi-koruyucu-saglik-urunu","Sağlık & Medikal > Besin Desteği & Koruyucu Sağlık Ürünü > Bitkisel & Fonksiyonel Destek","Bitkisel & Fonksiyonel Destek","bitkisel-fonksiyonel-destek","active","Sağlık & Medikal","Kişisel Koruyucu Medikal Ürünler","","","PROVISIONAL_PROPOSAL","UNRESOLVED","MEDIUM","YES","regulated_review|claim_sensitive","NO","0","Provisional target container inferred; exact L3/L4 successor awaits owner-final lower-level design. Policy/risk gate remains independent of taxonomy placement."
"prezervatif-bariyer-urunu","3","besin-destegi-koruyucu-saglik-urunu","Sağlık & Medikal > Besin Desteği & Koruyucu Sağlık Ürünü > Prezervatif & Bariyer Ürünü","Prezervatif & Bariyer Ürünü","prezervatif-bariyer-urunu","active","Sağlık & Medikal","Kişisel Koruyucu Medikal Ürünler","","","PROVISIONAL_PROPOSAL","UNRESOLVED","MEDIUM","YES","regulated_review","NO","0","Provisional target container inferred; exact L3/L4 successor awaits owner-final lower-level design. Policy/risk gate remains independent of taxonomy placement."
"uyku-rahatlama-gereci","3","besin-destegi-koruyucu-saglik-urunu","Sağlık & Medikal > Besin Desteği & Koruyucu Sağlık Ürünü > Uyku & Rahatlama Gereci","Uyku & Rahatlama Gereci","uyku-rahatlama-gereci","active","Sağlık & Medikal","Kişisel Koruyucu Medikal Ürünler","","","PROVISIONAL_PROPOSAL","UNRESOLVED","MEDIUM","YES","claim_sensitive","NO","0","Provisional target container inferred; exact L3/L4 successor awaits owner-final lower-level design. Policy/risk gate remains independent of taxonomy placement."
"cicek-bahce","1","","Çiçek & Bahçe","Çiçek & Bahçe","cicek-bahce","active","Çiçek & Bahçe","","","","CANONICAL_FINAL","KEEP","HIGH","NO","","NO","1",""
"canli-bitki-cicek","2","cicek-bahce","Çiçek & Bahçe > Canlı Bitki & Çiçek","Canlı Bitki & Çiçek","canli-bitki-cicek","active","Çiçek & Bahçe","","","","PROVISIONAL_PROPOSAL","SPLIT","MEDIUM","YES","","NO","3","Provisional L2 candidates: Canlı Saksı Bitkileri | Kesme Çiçek & Fiziksel Aranjmanlar | Tohum, Fide & Bitki Soğanları"
"saksi-bitkisi","3","canli-bitki-cicek","Çiçek & Bahçe > Canlı Bitki & Çiçek > Saksı Bitkisi","Saksı Bitkisi","saksi-bitkisi","active","Çiçek & Bahçe","Canlı Saksı Bitkileri","","","PROVISIONAL_PROPOSAL","UNRESOLVED","MEDIUM","YES","","NO","0","Provisional target container inferred; exact L3/L4 successor awaits owner-final lower-level design."
"kaktus-sukulent","3","canli-bitki-cicek","Çiçek & Bahçe > Canlı Bitki & Çiçek > Kaktüs & Sukulent","Kaktüs & Sukulent","kaktus-sukulent","active","Çiçek & Bahçe","","","","PROVISIONAL_PROPOSAL","UNRESOLVED","LOW","YES","","NO","0","Provisional L2 candidates: Canlı Saksı Bitkileri | Kesme Çiçek & Fiziksel Aranjmanlar | Tohum, Fide & Bitki Soğanları"
"bahce-bitkisi-fidan","3","canli-bitki-cicek","Çiçek & Bahçe > Canlı Bitki & Çiçek > Bahçe Bitkisi & Fidan","Bahçe Bitkisi & Fidan","bahce-bitkisi-fidan","active","Çiçek & Bahçe","","","","PROVISIONAL_PROPOSAL","UNRESOLVED","LOW","YES","","NO","0","Provisional L2 candidates: Canlı Saksı Bitkileri | Kesme Çiçek & Fiziksel Aranjmanlar | Tohum, Fide & Bitki Soğanları"
"kesme-cicek-buket","3","canli-bitki-cicek","Çiçek & Bahçe > Canlı Bitki & Çiçek > Kesme Çiçek & Buket","Kesme Çiçek & Buket","kesme-cicek-buket","active","Çiçek & Bahçe","Kesme Çiçek & Fiziksel Aranjmanlar","","","PROVISIONAL_PROPOSAL","UNRESOLVED","MEDIUM","YES","","NO","0","Provisional target container inferred; exact L3/L4 successor awaits owner-final lower-level design."
"celenk-aranjman","3","canli-bitki-cicek","Çiçek & Bahçe > Canlı Bitki & Çiçek > Çelenk & Aranjman","Çelenk & Aranjman","celenk-aranjman","active","Çiçek & Bahçe","Kesme Çiçek & Fiziksel Aranjmanlar","","","PROVISIONAL_PROPOSAL","UNRESOLVED","MEDIUM","YES","","NO","0","Provisional target container inferred; exact L3/L4 successor awaits owner-final lower-level design."
"bahce-yetistirme-bakim","2","cicek-bahce","Çiçek & Bahçe > Bahçe Yetiştirme & Bakım","Bahçe Yetiştirme & Bakım","bahce-yetistirme-bakim","active","Çiçek & Bahçe","","","","PROVISIONAL_PROPOSAL","SPLIT","MEDIUM","YES","","NO","7","Provisional L2 candidates: Saksı, Saksılık & Bitki Kapları | Toprak, Gübre & Bitki Besleme | Sulama Ürünleri | Bahçe El Aletleri | Bitki Bakım & Yetiştirme Ürünleri | Sera & Yetiştirme Ekipmanları | Bahçe Dekorasyonu & Peyzaj Aksesuarları"
"tohum-cicek-sogani","3","bahce-yetistirme-bakim","Çiçek & Bahçe > Bahçe Yetiştirme & Bakım > Tohum & Çiçek Soğanı","Tohum & Çiçek Soğanı","tohum-cicek-sogani","active","Çiçek & Bahçe","","","","PROVISIONAL_PROPOSAL","UNRESOLVED","LOW","YES","","NO","0","Provisional L2 candidates: Saksı, Saksılık & Bitki Kapları | Toprak, Gübre & Bitki Besleme | Sulama Ürünleri | Bahçe El Aletleri | Bitki Bakım & Yetiştirme Ürünleri | Sera & Yetiştirme Ekipmanları | Bahçe Dekorasyonu & Peyzaj Aksesuarları"
"toprak-yetistirme-ortami","3","bahce-yetistirme-bakim","Çiçek & Bahçe > Bahçe Yetiştirme & Bakım > Toprak & Yetiştirme Ortamı","Toprak & Yetiştirme Ortamı","toprak-yetistirme-ortami","active","Çiçek & Bahçe","","","","PROVISIONAL_PROPOSAL","UNRESOLVED","LOW","YES","","NO","0","Provisional L2 candidates: Saksı, Saksılık & Bitki Kapları | Toprak, Gübre & Bitki Besleme | Sulama Ürünleri | Bahçe El Aletleri | Bitki Bakım & Yetiştirme Ürünleri | Sera & Yetiştirme Ekipmanları | Bahçe Dekorasyonu & Peyzaj Aksesuarları"
"gubre-bitki-besini","3","bahce-yetistirme-bakim","Çiçek & Bahçe > Bahçe Yetiştirme & Bakım > Gübre & Bitki Besini","Gübre & Bitki Besini","gubre-bitki-besini","active","Çiçek & Bahçe","Toprak, Gübre & Bitki Besleme","","","PROVISIONAL_PROPOSAL","UNRESOLVED","MEDIUM","YES","regulated_review|hazmat_review","NO","0","Provisional target container inferred; exact L3/L4 successor awaits owner-final lower-level design. Policy/risk gate remains independent of taxonomy placement."
"saksi-bitki-kabi","3","bahce-yetistirme-bakim","Çiçek & Bahçe > Bahçe Yetiştirme & Bakım > Saksı & Bitki Kabı","Saksı & Bitki Kabı","saksi-bitki-kabi","active","Çiçek & Bahçe","Saksı, Saksılık & Bitki Kapları","","","PROVISIONAL_PROPOSAL","UNRESOLVED","MEDIUM","YES","","NO","0","Provisional target container inferred; exact L3/L4 successor awaits owner-final lower-level design."
"sulama-ekipmani","3","bahce-yetistirme-bakim","Çiçek & Bahçe > Bahçe Yetiştirme & Bakım > Sulama Ekipmanı","Sulama Ekipmanı","sulama-ekipmani","active","Çiçek & Bahçe","Sulama Ürünleri","","","PROVISIONAL_PROPOSAL","UNRESOLVED","MEDIUM","YES","","NO","0","Provisional target container inferred; exact L3/L4 successor awaits owner-final lower-level design."
