"LEGACY_SLUG","LEGACY_NAME","LEGACY_PATH","CANONICAL_PLANNING_KEY","CANONICAL_PATH","ALIAS_TYPE","REDIRECT_BEHAVIOR","SEARCH_SYNONYM_DISTINCTION","SPLIT_AMBIGUITY","MANUAL_REVIEW_REQUIRED","SOURCE_ACTION","NOTES"
"pet-tasima-cantasi-kafesi","Pet Taşıma Çantası & Kafesi","Pet Shop > Kedi & Köpek Ekipmanları > Pet Taşıma Çantası & Kafesi","CANONICAL-001272 || CANONICAL-001281","Evcil Hayvan Ürünleri > Kedi Ürünleri > Kedi Yatak & Taşıma Ürünleri || Evcil Hayvan Ürünleri > Köpek Ürünleri > Köpek Yatak & Taşıma Ürünleri","AMBIGUOUS_SPLIT_ALIAS","NO_BLIND_REDIRECT — PRODUCT_LEVEL_RULE_OR_MANUAL_REVIEW","NOT A SEARCH SYNONYM UNTIL DISAMBIGUATED","YES","YES","SPLIT","Legacy combined concept has multiple near-equal Wave 32 candidate successors; no arbitrary single successor selected."
"kedi-kopek-oyuncagi","Kedi & Köpek Oyuncağı","Pet Shop > Kedi & Köpek Ekipmanları > Kedi & Köpek Oyuncağı","CANONICAL-001269 || CANONICAL-001278","Evcil Hayvan Ürünleri > Kedi Ürünleri > Kedi Oyuncakları || Evcil Hayvan Ürünleri > Köpek Ürünleri > Köpek Oyuncak & Aktivite Ürünleri","AMBIGUOUS_SPLIT_ALIAS","NO_BLIND_REDIRECT — PRODUCT_LEVEL_RULE_OR_MANUAL_REVIEW","NOT A SEARCH SYNONYM UNTIL DISAMBIGUATED","YES","YES","SPLIT","Legacy combined identity spans multiple explicit Wave 32 candidate successors; product-level split rule is required."
"kedi-tirmalama-mobilyasi","Kedi Tırmalama & Mobilyası","Pet Shop > Kedi & Köpek Ekipmanları > Kedi Tırmalama & Mobilyası","CANONICAL-001273","Evcil Hayvan Ürünleri > Kedi Ürünleri > Tırmalama & Kedi Yaşam Alanları","LEGACY_NAME_AND_SLUG_ALIAS","PERMANENT_REDIRECT_AFTER_ID_ALLOCATION","IDENTITY REDIRECT; USE AS SEARCH SYNONYM ONLY IF SEMANTICALLY EQUIVALENT","NO","NO","RENAME","Exact cat product-type successor."
"akvaryum-kus-kucuk-hayvan","Akvaryum, Kuş & Küçük Hayvan","Pet Shop > Akvaryum, Kuş & Küçük Hayvan","CANONICAL-001282 || CANONICAL-001290 || CANONICAL-001297 || CANONICAL-001303","Evcil Hayvan Ürünleri > Akvaryum & Balık Ürünleri || Evcil Hayvan Ürünleri > Kuş Ürünleri || Evcil Hayvan Ürünleri > Küçük Hayvan Ürünleri || Evcil Hayvan Ürünleri > Sürüngen & Egzotik Pet Ürünleri","AMBIGUOUS_SPLIT_ALIAS","NO_BLIND_REDIRECT — PRODUCT_LEVEL_RULE_OR_MANUAL_REVIEW","NOT A SEARCH SYNONYM UNTIL DISAMBIGUATED","YES","YES","SPLIT","Legacy umbrella spans multiple exact Wave 32 candidate L2 successors; product-level split rule remains required."
"akvaryum","Akvaryum","Pet Shop > Akvaryum, Kuş & Küçük Hayvan > Akvaryum","CANONICAL-001287","Evcil Hayvan Ürünleri > Akvaryum & Balık Ürünleri > Akvaryumlar","LEGACY_NAME_AND_SLUG_ALIAS","PERMANENT_REDIRECT_AFTER_ID_ALLOCATION","IDENTITY REDIRECT; USE AS SEARCH SYNONYM ONLY IF SEMANTICALLY EQUIVALENT","NO","NO","RENAME","Wave 32 candidate semantic match; score=1,0000; target remains candidate, not owner-final."
"akvaryum-filtre-pompasi","Akvaryum Filtre & Pompası","Pet Shop > Akvaryum, Kuş & Küçük Hayvan > Akvaryum Filtre & Pompası","CANONICAL-001289","Evcil Hayvan Ürünleri > Akvaryum & Balık Ürünleri > Filtre & Pompalar","LEGACY_NAME_AND_SLUG_ALIAS","PERMANENT_REDIRECT_AFTER_ID_ALLOCATION","IDENTITY REDIRECT; USE AS SEARCH SYNONYM ONLY IF SEMANTICALLY EQUIVALENT","NO","YES","RENAME","Wave 32 candidate semantic match; score=0,8600; target remains candidate, not owner-final."
"akvaryum-dekor-bakim-gereci","Akvaryum Dekor & Bakım Gereci","Pet Shop > Akvaryum, Kuş & Küçük Hayvan > Akvaryum Dekor & Bakım Gereci","CANONICAL-001283 || CANONICAL-001285 || CANONICAL-001286","Evcil Hayvan Ürünleri > Akvaryum & Balık Ürünleri > Akvaryum Dekoru & Substratı || Evcil Hayvan Ürünleri > Akvaryum & Balık Ürünleri > Akvaryum Su Bakım Ürünleri || Evcil Hayvan Ürünleri > Akvaryum & Balık Ürünleri > Akvaryum Temizlik Ekipmanları","AMBIGUOUS_SPLIT_ALIAS","NO_BLIND_REDIRECT — PRODUCT_LEVEL_RULE_OR_MANUAL_REVIEW","NOT A SEARCH SYNONYM UNTIL DISAMBIGUATED","YES","YES","SPLIT","Legacy combined identity spans multiple explicit Wave 32 candidate successors; product-level split rule is required."
"kus-kafesi-aksesuari","Kuş Kafesi & Aksesuarı","Pet Shop > Akvaryum, Kuş & Küçük Hayvan > Kuş Kafesi & Aksesuarı","CANONICAL-001292 || CANONICAL-001296 || CANONICAL-001294","Evcil Hayvan Ürünleri > Kuş Ürünleri > Kuş Kafesi & Standları || Evcil Hayvan Ürünleri > Kuş Ürünleri > Tünekler || Evcil Hayvan Ürünleri > Kuş Ürünleri > Kuş Suluk & Yemlikleri","AMBIGUOUS_SPLIT_ALIAS","NO_BLIND_REDIRECT — PRODUCT_LEVEL_RULE_OR_MANUAL_REVIEW","NOT A SEARCH SYNONYM UNTIL DISAMBIGUATED","YES","YES","SPLIT","Legacy combined identity spans multiple explicit Wave 32 candidate successors; product-level split rule is required."
"kemirgen-kafesi-ekipmani","Kemirgen Kafesi & Ekipmanı","Pet Shop > Akvaryum, Kuş & Küçük Hayvan > Kemirgen Kafesi & Ekipmanı","CANONICAL-001300","Evcil Hayvan Ürünleri > Küçük Hayvan Ürünleri > Küçük Hayvan Kafes & Yaşam Alanları","LEGACY_NAME_AND_SLUG_ALIAS","PERMANENT_REDIRECT_AFTER_ID_ALLOCATION","IDENTITY REDIRECT; USE AS SEARCH SYNONYM ONLY IF SEMANTICALLY EQUIVALENT","NO","NO","RENAME","Species is a facet; candidate product family is stable."
"pet-bakim-hijyen-saglik-destegi","Pet Bakım, Hijyen & Sağlık Desteği","Pet Shop > Pet Bakım, Hijyen & Sağlık Desteği","CANONICAL-001265 || CANONICAL-001274 || CANONICAL-001309","Evcil Hayvan Ürünleri > Kedi Ürünleri || Evcil Hayvan Ürünleri > Köpek Ürünleri || Evcil Hayvan Ürünleri > Ortak Pet Bakım & Aksesuarları","AMBIGUOUS_SPLIT_ALIAS","NO_BLIND_REDIRECT — PRODUCT_LEVEL_RULE_OR_MANUAL_REVIEW","NOT A SEARCH SYNONYM UNTIL DISAMBIGUATED","YES","YES","SPLIT","Legacy umbrella spans multiple exact Wave 32 candidate L2 successors; product-level split rule remains required."
"kedi-kumu-tuvaleti","Kedi Kumu & Tuvaleti","Pet Shop > Pet Bakım, Hijyen & Sağlık Desteği > Kedi Kumu & Tuvaleti","CANONICAL-001267","Evcil Hayvan Ürünleri > Kedi Ürünleri > Kedi Kumu & Tuvalet Ürünleri","LEGACY_NAME_AND_SLUG_ALIAS","PERMANENT_REDIRECT_AFTER_ID_ALLOCATION","IDENTITY REDIRECT; USE AS SEARCH SYNONYM ONLY IF SEMANTICALLY EQUIVALENT","NO","YES","RENAME","Wave 32 candidate semantic match; score=1,0000; target remains candidate, not owner-final."
"pet-sampuani-tuy-bakimi","Pet Şampuanı & Tüy Bakımı","Pet Shop > Pet Bakım, Hijyen & Sağlık Desteği > Pet Şampuanı & Tüy Bakımı","CANONICAL-001266 || CANONICAL-001275","Evcil Hayvan Ürünleri > Kedi Ürünleri > Kedi Bakım & Hijyen Ürünleri || Evcil Hayvan Ürünleri > Köpek Ürünleri > Köpek Bakım & Hijyen Ürünleri","AMBIGUOUS_SPLIT_ALIAS","NO_BLIND_REDIRECT — PRODUCT_LEVEL_RULE_OR_MANUAL_REVIEW","NOT A SEARCH SYNONYM UNTIL DISAMBIGUATED","YES","YES","SPLIT","Legacy combined identity spans multiple explicit Wave 32 candidate successors; product-level split rule is required."
"pet-temizlik-koku-urunu","Pet Temizlik & Koku Ürünü","Pet Shop > Pet Bakım, Hijyen & Sağlık Desteği > Pet Temizlik & Koku Ürünü","CANONICAL-001266 || CANONICAL-001275 || CANONICAL-001299","Evcil Hayvan Ürünleri > Kedi Ürünleri > Kedi Bakım & Hijyen Ürünleri || Evcil Hayvan Ürünleri > Köpek Ürünleri > Köpek Bakım & Hijyen Ürünleri || Evcil Hayvan Ürünleri > Küçük Hayvan Ürünleri > Küçük Hayvan Bakım Ürünleri","AMBIGUOUS_SPLIT_ALIAS","NO_BLIND_REDIRECT — PRODUCT_LEVEL_RULE_OR_MANUAL_REVIEW","NOT A SEARCH SYNONYM UNTIL DISAMBIGUATED","YES","YES","SPLIT","Legacy combined identity spans multiple explicit Wave 32 candidate successors; product-level split rule is required."
"pet-egitim-tuvalet-urunu","Pet Eğitim & Tuvalet Ürünü","Pet Shop > Pet Bakım, Hijyen & Sağlık Desteği > Pet Eğitim & Tuvalet Ürünü","CANONICAL-001276","Evcil Hayvan Ürünleri > Köpek Ürünleri > Köpek Eğitim Aksesuarları","LEGACY_NAME_SLUG_PATH_ALIAS","PERMANENT_REDIRECT_AFTER_ID_ALLOCATION","IDENTITY REDIRECT; USE AS SEARCH SYNONYM ONLY IF SEMANTICALLY EQUIVALENT","NO","YES","RENAME_AND_MOVE","Wave 32 candidate semantic match; score=0,5200; target remains candidate, not owner-final."
"pet-saglik-destek-urunu","Pet Sağlık & Destek Ürünü","Pet Shop > Pet Bakım, Hijyen & Sağlık Desteği > Pet Sağlık & Destek Ürünü","","","OUT_OF_TAXONOMY_TOMBSTONE","NO_ACTIVE_REDIRECT — OUT_OF_SCOPE","HISTORICAL LOOKUP ONLY; NOT AN ACTIVE SEARCH SYNONYM","NO","YES","OUT","Veterinary health, supplements, and treatment claims are excluded from the current candidate product taxonomy pending policy/legal design."
"optik","Optik","Optik","CANONICAL-001315","Gözlük & Optik","LEGACY_NAME_AND_SLUG_ALIAS","PERMANENT_REDIRECT_AFTER_ID_ALLOCATION","IDENTITY REDIRECT; USE AS SEARCH SYNONYM ONLY IF SEMANTICALLY EQUIVALENT","NO","NO","RENAME",""
"gozluk-optik-urunler","Gözlük & Optik Ürünler","Optik > Gözlük & Optik Ürünler","CANONICAL-001316 || CANONICAL-001321 || CANONICAL-001324 || CANONICAL-001325 || CANONICAL-001329 || CANONICAL-001334 || CANONICAL-001339","Gözlük & Optik > Optik Gözlük Çerçeveleri || Gözlük & Optik > Güneş Gözlükleri || Gözlük & Optik > Hazır Okuma Gözlükleri || Gözlük & Optik > Gözlük Camları || Gözlük & Optik > Kontakt Lensler || Gözlük & Optik > Kontakt Lens Bakım Ürünleri || Gözlük & Optik > Gözlük & Optik Aksesuarları","AMBIGUOUS_SPLIT_ALIAS","NO_BLIND_REDIRECT — PRODUCT_LEVEL_RULE_OR_MANUAL_REVIEW","NOT A SEARCH SYNONYM UNTIL DISAMBIGUATED","YES","YES","SPLIT","Legacy umbrella spans multiple exact Wave 32 candidate L2 successors; product-level split rule remains required."
"optik-gozluk-cercevesi","Optik Gözlük Çerçevesi","Optik > Gözlük & Optik Ürünler > Optik Gözlük Çerçevesi","CANONICAL-001318","Gözlük & Optik > Optik Gözlük Çerçeveleri > Çerçevesiz Gözlük Çerçeveleri","LEGACY_NAME_AND_SLUG_ALIAS","PERMANENT_REDIRECT_AFTER_ID_ALLOCATION","IDENTITY REDIRECT; USE AS SEARCH SYNONYM ONLY IF SEMANTICALLY EQUIVALENT","NO","YES","RENAME","Wave 32 candidate semantic match; score=0,8600; target remains candidate, not owner-final."
"gunes-gozlugu","Güneş Gözlüğü","Optik > Gözlük & Optik Ürünler > Güneş Gözlüğü","CANONICAL-001323 || CANONICAL-001322","Gözlük & Optik > Güneş Gözlükleri > Standart Güneş Gözlükleri || Gözlük & Optik > Güneş Gözlükleri > Clip-on Güneş Gözlükleri","AMBIGUOUS_SPLIT_ALIAS","NO_BLIND_REDIRECT — PRODUCT_LEVEL_RULE_OR_MANUAL_REVIEW","NOT A SEARCH SYNONYM UNTIL DISAMBIGUATED","YES","YES","SPLIT","Legacy combined identity spans multiple explicit Wave 32 candidate successors; product-level split rule is required."
"hazir-okuma-gozlugu","Hazır Okuma Gözlüğü","Optik > Gözlük & Optik Ürünler > Hazır Okuma Gözlüğü","CANONICAL-001324","Gözlük & Optik > Hazır Okuma Gözlükleri","LEGACY_NAME_AND_SLUG_ALIAS","PERMANENT_REDIRECT_AFTER_ID_ALLOCATION","IDENTITY REDIRECT; USE AS SEARCH SYNONYM ONLY IF SEMANTICALLY EQUIVALENT","NO","YES","RENAME","Wave 32 candidate semantic match; score=0,7267; target remains candidate, not owner-final."
"kontakt-lens","Kontakt Lens","Optik > Gözlük & Optik Ürünler > Kontakt Lens","CANONICAL-001330","Gözlük & Optik > Kontakt Lensler > Multifokal Kontakt Lensler","LEGACY_NAME_AND_SLUG_ALIAS","PERMANENT_REDIRECT_AFTER_ID_ALLOCATION","IDENTITY REDIRECT; USE AS SEARCH SYNONYM ONLY IF SEMANTICALLY EQUIVALENT","NO","YES","RENAME","Wave 32 candidate semantic match; score=0,9000; target remains candidate, not owner-final."
"lens-solusyonu-kabi","Lens Solüsyonu & Kabı","Optik > Gözlük & Optik Ürünler > Lens Solüsyonu & Kabı","CANONICAL-001335 || CANONICAL-001337 || CANONICAL-001338 || CANONICAL-001336","Gözlük & Optik > Kontakt Lens Bakım Ürünleri > Çok Amaçlı Lens Solüsyonları || Gözlük & Optik > Kontakt Lens Bakım Ürünleri > Lens Durulama & Salin Ürünleri || Gözlük & Optik > Kontakt Lens Bakım Ürünleri > Peroksitli Lens Bakım Sistemleri || Gözlük & Optik > Kontakt Lens Bakım Ürünleri > Kontakt Lens Kapları","AMBIGUOUS_SPLIT_ALIAS","NO_BLIND_REDIRECT — PRODUCT_LEVEL_RULE_OR_MANUAL_REVIEW","NOT A SEARCH SYNONYM UNTIL DISAMBIGUATED","YES","YES","SPLIT","Legacy combined identity spans multiple explicit Wave 32 candidate successors; product-level split rule is required."
"gozluk-kilifi-bakim-urunu","Gözlük Kılıfı & Bakım Ürünü","Optik > Gözlük & Optik Ürünler > Gözlük Kılıfı & Bakım Ürünü","CANONICAL-001340 || CANONICAL-001341","Gözlük & Optik > Gözlük & Optik Aksesuarları > Gözlük Kılıfları || Gözlük & Optik > Gözlük & Optik Aksesuarları > Gözlük Temizlik Bezleri & Kitleri","AMBIGUOUS_SPLIT_ALIAS","NO_BLIND_REDIRECT — PRODUCT_LEVEL_RULE_OR_MANUAL_REVIEW","NOT A SEARCH SYNONYM UNTIL DISAMBIGUATED","YES","YES","SPLIT","Legacy combined identity spans multiple explicit Wave 32 candidate successors; product-level split rule is required."
"saat-taki","Saat & Takı","Saat & Takı","CANONICAL-001344","Saat & Takı","SOURCE_KEY_EQUIVALENCE","DIRECT_BIND_AFTER_ID_ALLOCATION","IDENTITY_BINDING; NOT A SEARCH SYNONYM","NO","NO","KEEP",""
"saat-saat-aksesuarlari","Saat & Saat Aksesuarları","Saat & Takı > Saat & Saat Aksesuarları","CANONICAL-001345 || CANONICAL-001349 || CANONICAL-001350","Saat & Takı > Klasik Kol Saatleri || Saat & Takı > Cep Saatleri || Saat & Takı > Saat Kayışları & Aksesuarları","AMBIGUOUS_SPLIT_ALIAS","NO_BLIND_REDIRECT — PRODUCT_LEVEL_RULE_OR_MANUAL_REVIEW","NOT A SEARCH SYNONYM UNTIL DISAMBIGUATED","YES","YES","SPLIT","Legacy umbrella spans multiple exact Wave 32 candidate L2 successors; product-level split rule remains required."
"kol-saati","Kol Saati","Saat & Takı > Saat & Saat Aksesuarları > Kol Saati","CANONICAL-001346","Saat & Takı > Klasik Kol Saatleri > Analog Kol Saatleri","LEGACY_NAME_AND_SLUG_ALIAS","PERMANENT_REDIRECT_AFTER_ID_ALLOCATION","IDENTITY REDIRECT; USE AS SEARCH SYNONYM ONLY IF SEMANTICALLY EQUIVALENT","NO","YES","RENAME","Wave 32 candidate semantic match; score=0,8600; target remains candidate, not owner-final."
"cep-yaka-saati","Cep & Yaka Saati","Saat & Takı > Saat & Saat Aksesuarları > Cep & Yaka Saati","CANONICAL-001349","Saat & Takı > Cep Saatleri","LEGACY_NAME_AND_SLUG_ALIAS","PERMANENT_REDIRECT_AFTER_ID_ALLOCATION","IDENTITY REDIRECT; USE AS SEARCH SYNONYM ONLY IF SEMANTICALLY EQUIVALENT","NO","YES","RENAME","Wave 32 candidate semantic match; score=1,0000; target remains candidate, not owner-final."
"saat-kayisi","Saat Kayışı","Saat & Takı > Saat & Saat Aksesuarları > Saat Kayışı","CANONICAL-001351","Saat & Takı > Saat Kayışları & Aksesuarları > Saat Kayışları & Kordonları","LEGACY_NAME_AND_SLUG_ALIAS","PERMANENT_REDIRECT_AFTER_ID_ALLOCATION","IDENTITY REDIRECT; USE AS SEARCH SYNONYM ONLY IF SEMANTICALLY EQUIVALENT","NO","NO","RENAME","Wave 32 candidate semantic match; score=0,9000; target remains candidate, not owner-final."
"saat-kutusu-standi","Saat Kutusu & Standı","Saat & Takı > Saat & Saat Aksesuarları > Saat Kutusu & Standı","CANONICAL-001353","Saat & Takı > Saat Kayışları & Aksesuarları > Saat Saklama & Kurma Ürünleri","LEGACY_NAME_SLUG_PATH_ALIAS","PERMANENT_REDIRECT_AFTER_ID_ALLOCATION","IDENTITY REDIRECT; USE AS SEARCH SYNONYM ONLY IF SEMANTICALLY EQUIVALENT","NO","YES","RENAME_AND_MOVE","Storage/display products bridge to the candidate storage family."
"saat-pili-yedek-bileseni","Saat Pili & Yedek Bileşeni","Saat & Takı > Saat & Saat Aksesuarları > Saat Pili & Yedek Bileşeni","CANONICAL-001352","Saat & Takı > Saat Kayışları & Aksesuarları > Saat Pili & Bakım Ürünleri","LEGACY_NAME_AND_SLUG_ALIAS","PERMANENT_REDIRECT_AFTER_ID_ALLOCATION","IDENTITY REDIRECT; USE AS SEARCH SYNONYM ONLY IF SEMANTICALLY EQUIVALENT","NO","YES","RENAME","Wave 32 candidate semantic match; score=0,9000; target remains candidate, not owner-final."
"taki-mucevher","Takı & Mücevher","Saat & Takı > Takı & Mücevher","CANONICAL-001355 || CANONICAL-001358 || CANONICAL-001363 || CANONICAL-001367 || CANONICAL-001371 || CANONICAL-001375 || CANONICAL-001380 || CANONICAL-001385","Saat & Takı > Kolyeler & Takı Uçları || Saat & Takı > Küpeler || Saat & Takı > Yüzükler || Saat & Takı > Bileklik, Bilezik & Halhallar || Saat & Takı > Broş & Giyim Takıları || Saat & Takı > Vücut Takıları || Saat & Takı > Takı Aksesuarları & Saklama || Saat & Takı > Takı Yapım Malzemeleri","AMBIGUOUS_SPLIT_ALIAS","NO_BLIND_REDIRECT — PRODUCT_LEVEL_RULE_OR_MANUAL_REVIEW","NOT A SEARCH SYNONYM UNTIL DISAMBIGUATED","YES","YES","SPLIT","Legacy umbrella spans multiple exact Wave 32 candidate L2 successors; product-level split rule remains required."
"kolye-uc","Kolye & Uç","Saat & Takı > Takı & Mücevher > Kolye & Uç","CANONICAL-001356 || CANONICAL-001357","Saat & Takı > Kolyeler & Takı Uçları > Kolyeler & Zincirler || Saat & Takı > Kolyeler & Takı Uçları > Takı Uçları & Charmlar","AMBIGUOUS_SPLIT_ALIAS","NO_BLIND_REDIRECT — PRODUCT_LEVEL_RULE_OR_MANUAL_REVIEW","NOT A SEARCH SYNONYM UNTIL DISAMBIGUATED","YES","YES","SPLIT","Legacy combined identity spans multiple explicit Wave 32 candidate successors; product-level split rule is required."
"kupe","Küpe","Saat & Takı > Takı & Mücevher > Küpe","CANONICAL-001359","Saat & Takı > Küpeler > Çivi Küpeler","LEGACY_NAME_AND_SLUG_ALIAS","PERMANENT_REDIRECT_AFTER_ID_ALLOCATION","IDENTITY REDIRECT; USE AS SEARCH SYNONYM ONLY IF SEMANTICALLY EQUIVALENT","NO","YES","RENAME","Wave 32 candidate semantic match; score=0,9000; target remains candidate, not owner-final."
"yuzuk","Yüzük","Saat & Takı > Takı & Mücevher > Yüzük","CANONICAL-001364","Saat & Takı > Yüzükler > Ayarlanabilir Yüzükler","LEGACY_NAME_AND_SLUG_ALIAS","PERMANENT_REDIRECT_AFTER_ID_ALLOCATION","IDENTITY REDIRECT; USE AS SEARCH SYNONYM ONLY IF SEMANTICALLY EQUIVALENT","NO","YES","RENAME","Wave 32 candidate semantic match; score=0,9000; target remains candidate, not owner-final."
"bileklik-halhal","Bileklik & Halhal","Saat & Takı > Takı & Mücevher > Bileklik & Halhal","CANONICAL-001368 || CANONICAL-001370","Saat & Takı > Bileklik, Bilezik & Halhallar > Bileklikler || Saat & Takı > Bileklik, Bilezik & Halhallar > Halhallar","AMBIGUOUS_SPLIT_ALIAS","NO_BLIND_REDIRECT — PRODUCT_LEVEL_RULE_OR_MANUAL_REVIEW","NOT A SEARCH SYNONYM UNTIL DISAMBIGUATED","YES","YES","SPLIT","Legacy combined concept has multiple near-equal Wave 32 candidate successors; no arbitrary single successor selected."
"bros-rozet-piercing-takisi","Broş, Rozet & Piercing Takısı","Saat & Takı > Takı & Mücevher > Broş, Rozet & Piercing Takısı","CANONICAL-001372 || CANONICAL-001379","Saat & Takı > Broş & Giyim Takıları > Broş & Rozetler || Saat & Takı > Vücut Takıları > Piercing Takıları","AMBIGUOUS_SPLIT_ALIAS","NO_BLIND_REDIRECT — PRODUCT_LEVEL_RULE_OR_MANUAL_REVIEW","NOT A SEARCH SYNONYM UNTIL DISAMBIGUATED","YES","YES","SPLIT","Legacy combined identity spans multiple explicit Wave 32 candidate successors; product-level split rule is required."
"taki-kutusu-bakim-urunu","Takı Kutusu & Bakım Ürünü","Saat & Takı > Takı & Mücevher > Takı Kutusu & Bakım Ürünü","CANONICAL-001382 || CANONICAL-001384","Saat & Takı > Takı Aksesuarları & Saklama > Takı Kutuları & Organizerler || Saat & Takı > Takı Aksesuarları & Saklama > Takı Temizlik & Bakım Ürünleri","AMBIGUOUS_SPLIT_ALIAS","NO_BLIND_REDIRECT — PRODUCT_LEVEL_RULE_OR_MANUAL_REVIEW","NOT A SEARCH SYNONYM UNTIL DISAMBIGUATED","YES","YES","SPLIT","Legacy combined concept has multiple near-equal Wave 32 candidate successors; no arbitrary single successor selected."
"saglik-medikal","Sağlık & Medikal","Sağlık & Medikal","CANONICAL-001391","Sağlık & Medikal","SOURCE_KEY_EQUIVALENCE","DIRECT_BIND_AFTER_ID_ALLOCATION","IDENTITY_BINDING; NOT A SEARCH SYNONYM","NO","YES","KEEP","Policy/risk gate remains independent of taxonomy placement."
"ilk-yardim-koruyucu-urun","İlk Yardım & Koruyucu Ürün","Sağlık & Medikal > İlk Yardım & Koruyucu Ürün","CANONICAL-001392 || CANONICAL-001433","Sağlık & Medikal > İlk Yardım & Yara Bakımı || Sağlık & Medikal > Kişisel Koruyucu Medikal Ürünler","AMBIGUOUS_SPLIT_ALIAS","NO_BLIND_REDIRECT — PRODUCT_LEVEL_RULE_OR_MANUAL_REVIEW","NOT A SEARCH SYNONYM UNTIL DISAMBIGUATED","YES","YES","SPLIT","Legacy umbrella spans multiple exact Wave 32 candidate L2 successors; product-level split rule remains required."
"ilk-yardim-seti","İlk Yardım Seti","Sağlık & Medikal > İlk Yardım & Koruyucu Ürün > İlk Yardım Seti","CANONICAL-001394","Sağlık & Medikal > İlk Yardım & Yara Bakımı > İlk Yardım Setleri","LEGACY_NAME_AND_SLUG_ALIAS","PERMANENT_REDIRECT_AFTER_ID_ALLOCATION","IDENTITY REDIRECT; USE AS SEARCH SYNONYM ONLY IF SEMANTICALLY EQUIVALENT","NO","YES","RENAME","Wave 32 candidate semantic match; score=0,8600; target remains candidate, not owner-final."
"bandaj-gazli-bez-flaster","Bandaj, Gazlı Bez & Flaster","Sağlık & Medikal > İlk Yardım & Koruyucu Ürün > Bandaj, Gazlı Bez & Flaster","CANONICAL-001393 || CANONICAL-001396","Sağlık & Medikal > İlk Yardım & Yara Bakımı > Bandaj & Flasterler || Sağlık & Medikal > İlk Yardım & Yara Bakımı > Steril Kompres & Yara Örtüleri","AMBIGUOUS_SPLIT_ALIAS","NO_BLIND_REDIRECT — PRODUCT_LEVEL_RULE_OR_MANUAL_REVIEW","NOT A SEARCH SYNONYM UNTIL DISAMBIGUATED","YES","YES","SPLIT","Legacy combined identity spans multiple explicit Wave 32 candidate successors; product-level split rule is required."
"antiseptik-dezenfeksiyon-urunu","Antiseptik & Dezenfeksiyon Ürünü","Sağlık & Medikal > İlk Yardım & Koruyucu Ürün > Antiseptik & Dezenfeksiyon Ürünü","","","OUT_OF_TAXONOMY_TOMBSTONE","NO_ACTIVE_REDIRECT — OUT_OF_SCOPE","HISTORICAL LOOKUP ONLY; NOT AN ACTIVE SEARCH SYNONYM","NO","YES","OUT","Drug, biocidal, and cosmetic classification is policy-sensitive and excluded from the current candidate product taxonomy."
