"PLANNING_KEY","L1_NAME","L2_NAME","L3_NAME","L4_NAME","LEVEL","LEAF_YN","PARENT_PLANNING_KEY","CANONICAL_STATE","POLICY_CLASS","PROFESSIONAL_REVIEW_REQUIRED","ASSIGNABLE_YN","ACTIVE_CANDIDATE_YN","SOURCE","LEGACY_PREDECESSOR_COUNT","NOTES"
"CANONICAL-001358","Saat & Takı","Küpeler","","","L2","NO","CANONICAL-001344","CONFIRMED — PRODUCT OWNER FINAL — CANONICAL V1","LEGAL_REVIEW_REQUIRED","YES","NO","NO","docs/TAXONOMY_W33_RESOLVED_UNIFIED_CANDIDATE_TREE.csv [BATCH_03]","1","Exact source row; Wave 15 Batch 03 proposal; Wave 32 finalization candidate; OM-R06=B; OM-R07=B; OM-R10=A. Canonical existence does not authorize runtime assignment or pilot activation; professional/policy gate remains open."
"CANONICAL-001359","Saat & Takı","Küpeler","Çivi Küpeler","","L3","YES","CANONICAL-001358","CONFIRMED — PRODUCT OWNER FINAL — CANONICAL V1","LEGAL_REVIEW_REQUIRED","YES","NO","NO","docs/TAXONOMY_W33_RESOLVED_UNIFIED_CANDIDATE_TREE.csv [BATCH_03]","1","Exact source row; Wave 15 Batch 03 proposal; Wave 32 finalization candidate; OM-R06=B; OM-R07=B; OM-R10=A. Canonical existence does not authorize runtime assignment or pilot activation; professional/policy gate remains open."
"CANONICAL-001360","Saat & Takı","Küpeler","Ear Cuff & Kulak Aksesuarları","","L3","YES","CANONICAL-001358","CONFIRMED — PRODUCT OWNER FINAL — CANONICAL V1","LEGAL_REVIEW_REQUIRED","YES","NO","NO","docs/TAXONOMY_W33_RESOLVED_UNIFIED_CANDIDATE_TREE.csv [BATCH_03]","0","Exact source row; Wave 15 Batch 03 proposal; Wave 32 finalization candidate; OM-R06=B; OM-R07=B; OM-R10=A. Canonical existence does not authorize runtime assignment or pilot activation; professional/policy gate remains open."
"CANONICAL-001361","Saat & Takı","Küpeler","Halka Küpeler","","L3","YES","CANONICAL-001358","CONFIRMED — PRODUCT OWNER FINAL — CANONICAL V1","LEGAL_REVIEW_REQUIRED","YES","NO","NO","docs/TAXONOMY_W33_RESOLVED_UNIFIED_CANDIDATE_TREE.csv [BATCH_03]","0","Exact source row; Wave 15 Batch 03 proposal; Wave 32 finalization candidate; OM-R06=B; OM-R07=B; OM-R10=A. Canonical existence does not authorize runtime assignment or pilot activation; professional/policy gate remains open."
"CANONICAL-001362","Saat & Takı","Küpeler","Sallantılı Küpeler","","L3","YES","CANONICAL-001358","CONFIRMED — PRODUCT OWNER FINAL — CANONICAL V1","LEGAL_REVIEW_REQUIRED","YES","NO","NO","docs/TAXONOMY_W33_RESOLVED_UNIFIED_CANDIDATE_TREE.csv [BATCH_03]","0","Exact source row; Wave 15 Batch 03 proposal; Wave 32 finalization candidate; OM-R06=B; OM-R07=B; OM-R10=A. Canonical existence does not authorize runtime assignment or pilot activation; professional/policy gate remains open."
"CANONICAL-001363","Saat & Takı","Yüzükler","","","L2","NO","CANONICAL-001344","CONFIRMED — PRODUCT OWNER FINAL — CANONICAL V1","LEGAL_REVIEW_REQUIRED","YES","NO","NO","docs/TAXONOMY_W33_RESOLVED_UNIFIED_CANDIDATE_TREE.csv [BATCH_03]","1","Exact source row; Wave 15 Batch 03 proposal; Wave 32 finalization candidate; OM-R06=B; OM-R07=B; OM-R10=A. Canonical existence does not authorize runtime assignment or pilot activation; professional/policy gate remains open."
"CANONICAL-001364","Saat & Takı","Yüzükler","Ayarlanabilir Yüzükler","","L3","YES","CANONICAL-001363","CONFIRMED — PRODUCT OWNER FINAL — CANONICAL V1","LEGAL_REVIEW_REQUIRED","YES","NO","NO","docs/TAXONOMY_W33_RESOLVED_UNIFIED_CANDIDATE_TREE.csv [BATCH_03]","1","Exact source row; Wave 15 Batch 03 proposal; Wave 32 finalization candidate; OM-R06=B; OM-R07=B; OM-R10=A. Canonical existence does not authorize runtime assignment or pilot activation; professional/policy gate remains open."
"CANONICAL-001365","Saat & Takı","Yüzükler","Sade & Bant Yüzükler","","L3","YES","CANONICAL-001363","CONFIRMED — PRODUCT OWNER FINAL — CANONICAL V1","LEGAL_REVIEW_REQUIRED","YES","NO","NO","docs/TAXONOMY_W33_RESOLVED_UNIFIED_CANDIDATE_TREE.csv [BATCH_03]","0","Exact source row; Wave 15 Batch 03 proposal; Wave 32 finalization candidate; OM-R06=B; OM-R07=B; OM-R10=A. Canonical existence does not authorize runtime assignment or pilot activation; professional/policy gate remains open."
"CANONICAL-001366","Saat & Takı","Yüzükler","Taşlı Yüzükler","","L3","YES","CANONICAL-001363","CONFIRMED — PRODUCT OWNER FINAL — CANONICAL V1","LEGAL_REVIEW_REQUIRED","YES","NO","NO","docs/TAXONOMY_W33_RESOLVED_UNIFIED_CANDIDATE_TREE.csv [BATCH_03]","0","Exact source row; Wave 15 Batch 03 proposal; Wave 32 finalization candidate; OM-R06=B; OM-R07=B; OM-R10=A. Canonical existence does not authorize runtime assignment or pilot activation; professional/policy gate remains open."
"CANONICAL-001367","Saat & Takı","Bileklik, Bilezik & Halhallar","","","L2","NO","CANONICAL-001344","CONFIRMED — PRODUCT OWNER FINAL — CANONICAL V1","LEGAL_REVIEW_REQUIRED","YES","NO","NO","docs/TAXONOMY_W33_RESOLVED_UNIFIED_CANDIDATE_TREE.csv [BATCH_03]","1","Exact source row; Wave 15 Batch 03 proposal; Wave 32 finalization candidate; OM-R06=B; OM-R07=B; OM-R10=A. Canonical existence does not authorize runtime assignment or pilot activation; professional/policy gate remains open."
"CANONICAL-001368","Saat & Takı","Bileklik, Bilezik & Halhallar","Bileklikler","","L3","YES","CANONICAL-001367","CONFIRMED — PRODUCT OWNER FINAL — CANONICAL V1","LEGAL_REVIEW_REQUIRED","YES","NO","NO","docs/TAXONOMY_W33_RESOLVED_UNIFIED_CANDIDATE_TREE.csv [BATCH_03]","1","Exact source row; Wave 15 Batch 03 proposal; Wave 32 finalization candidate; OM-R06=B; OM-R07=B; OM-R10=A. Canonical existence does not authorize runtime assignment or pilot activation; professional/policy gate remains open."
"CANONICAL-001369","Saat & Takı","Bileklik, Bilezik & Halhallar","Bilezikler","","L3","YES","CANONICAL-001367","CONFIRMED — PRODUCT OWNER FINAL — CANONICAL V1","LEGAL_REVIEW_REQUIRED","YES","NO","NO","docs/TAXONOMY_W33_RESOLVED_UNIFIED_CANDIDATE_TREE.csv [BATCH_03]","0","Exact source row; Wave 15 Batch 03 proposal; Wave 32 finalization candidate; OM-R06=B; OM-R07=B; OM-R10=A. Canonical existence does not authorize runtime assignment or pilot activation; professional/policy gate remains open."
"CANONICAL-001370","Saat & Takı","Bileklik, Bilezik & Halhallar","Halhallar","","L3","YES","CANONICAL-001367","CONFIRMED — PRODUCT OWNER FINAL — CANONICAL V1","LEGAL_REVIEW_REQUIRED","YES","NO","NO","docs/TAXONOMY_W33_RESOLVED_UNIFIED_CANDIDATE_TREE.csv [BATCH_03]","1","Exact source row; Wave 15 Batch 03 proposal; Wave 32 finalization candidate; OM-R06=B; OM-R07=B; OM-R10=A. Canonical existence does not authorize runtime assignment or pilot activation; professional/policy gate remains open."
"CANONICAL-001371","Saat & Takı","Broş & Giyim Takıları","","","L2","NO","CANONICAL-001344","CONFIRMED — PRODUCT OWNER FINAL — CANONICAL V1","LEGAL_REVIEW_REQUIRED","YES","NO","NO","docs/TAXONOMY_W33_RESOLVED_UNIFIED_CANDIDATE_TREE.csv [BATCH_03]","1","Exact source row; Wave 15 Batch 03 proposal; Wave 32 finalization candidate; OM-R06=B; OM-R07=B; OM-R10=A. Canonical existence does not authorize runtime assignment or pilot activation; professional/policy gate remains open."
"CANONICAL-001372","Saat & Takı","Broş & Giyim Takıları","Broş & Rozetler","","L3","YES","CANONICAL-001371","CONFIRMED — PRODUCT OWNER FINAL — CANONICAL V1","LEGAL_REVIEW_REQUIRED","YES","NO","NO","docs/TAXONOMY_W33_RESOLVED_UNIFIED_CANDIDATE_TREE.csv [BATCH_03]","1","Exact source row; Wave 15 Batch 03 proposal; Wave 32 finalization candidate; OM-R06=B; OM-R07=B; OM-R10=A. Canonical existence does not authorize runtime assignment or pilot activation; professional/policy gate remains open."
"CANONICAL-001373","Saat & Takı","Broş & Giyim Takıları","Kol Düğmeleri","","L3","YES","CANONICAL-001371","CONFIRMED — PRODUCT OWNER FINAL — CANONICAL V1","LEGAL_REVIEW_REQUIRED","YES","NO","NO","docs/TAXONOMY_W33_RESOLVED_UNIFIED_CANDIDATE_TREE.csv [BATCH_03]","0","Exact source row; Wave 15 Batch 03 proposal; Wave 32 finalization candidate; OM-R06=B; OM-R07=B; OM-R10=A. Canonical existence does not authorize runtime assignment or pilot activation; professional/policy gate remains open."
"CANONICAL-001374","Saat & Takı","Broş & Giyim Takıları","Kravat Takıları","","L3","YES","CANONICAL-001371","CONFIRMED — PRODUCT OWNER FINAL — CANONICAL V1","LEGAL_REVIEW_REQUIRED","YES","NO","NO","docs/TAXONOMY_W33_RESOLVED_UNIFIED_CANDIDATE_TREE.csv [BATCH_03]","0","Exact source row; Wave 15 Batch 03 proposal; Wave 32 finalization candidate; OM-R06=B; OM-R07=B; OM-R10=A. Canonical existence does not authorize runtime assignment or pilot activation; professional/policy gate remains open."
"CANONICAL-001375","Saat & Takı","Vücut Takıları","","","L2","NO","CANONICAL-001344","CONFIRMED — PRODUCT OWNER FINAL — CANONICAL V1","LEGAL_REVIEW_REQUIRED","YES","NO","NO","docs/TAXONOMY_W33_RESOLVED_UNIFIED_CANDIDATE_TREE.csv [BATCH_03]","1","Exact source row; Wave 15 Batch 03 proposal; Wave 32 finalization candidate; OM-R06=B; OM-R07=B; OM-R10=A. Canonical existence does not authorize runtime assignment or pilot activation; professional/policy gate remains open."
"CANONICAL-001376","Saat & Takı","Vücut Takıları","Burun Takıları","","L3","YES","CANONICAL-001375","CONFIRMED — PRODUCT OWNER FINAL — CANONICAL V1","LEGAL_REVIEW_REQUIRED","YES","NO","NO","docs/TAXONOMY_W33_RESOLVED_UNIFIED_CANDIDATE_TREE.csv [BATCH_03]","0","Exact source row; Wave 15 Batch 03 proposal; Wave 32 finalization candidate; OM-R06=B; OM-R07=B; OM-R10=A. Canonical existence does not authorize runtime assignment or pilot activation; professional/policy gate remains open."
"CANONICAL-001377","Saat & Takı","Vücut Takıları","Diğer Vücut Takıları","","L3","YES","CANONICAL-001375","CONFIRMED — PRODUCT OWNER FINAL — CANONICAL V1","LEGAL_REVIEW_REQUIRED","YES","NO","NO","docs/TAXONOMY_W33_RESOLVED_UNIFIED_CANDIDATE_TREE.csv [BATCH_03]","0","Exact source row; Wave 15 Batch 03 proposal; Wave 32 finalization candidate; OM-R06=B; OM-R07=B; OM-R10=A. Canonical existence does not authorize runtime assignment or pilot activation; professional/policy gate remains open."
"CANONICAL-001378","Saat & Takı","Vücut Takıları","Göbek Takıları","","L3","YES","CANONICAL-001375","CONFIRMED — PRODUCT OWNER FINAL — CANONICAL V1","LEGAL_REVIEW_REQUIRED","YES","NO","NO","docs/TAXONOMY_W33_RESOLVED_UNIFIED_CANDIDATE_TREE.csv [BATCH_03]","0","Exact source row; Wave 15 Batch 03 proposal; Wave 32 finalization candidate; OM-R06=B; OM-R07=B; OM-R10=A. Canonical existence does not authorize runtime assignment or pilot activation; professional/policy gate remains open."
"CANONICAL-001379","Saat & Takı","Vücut Takıları","Piercing Takıları","","L3","YES","CANONICAL-001375","CONFIRMED — PRODUCT OWNER FINAL — CANONICAL V1","LEGAL_REVIEW_REQUIRED","YES","NO","NO","docs/TAXONOMY_W33_RESOLVED_UNIFIED_CANDIDATE_TREE.csv [BATCH_03]","1","Exact source row; Wave 15 Batch 03 proposal; Wave 32 finalization candidate; OM-R06=B; OM-R07=B; OM-R10=A. Canonical existence does not authorize runtime assignment or pilot activation; professional/policy gate remains open."
"CANONICAL-001380","Saat & Takı","Takı Aksesuarları & Saklama","","","L2","NO","CANONICAL-001344","CONFIRMED — PRODUCT OWNER FINAL — CANONICAL V1","LEGAL_REVIEW_REQUIRED","YES","NO","NO","docs/TAXONOMY_W33_RESOLVED_UNIFIED_CANDIDATE_TREE.csv [BATCH_03]","1","Exact source row; Wave 15 Batch 03 proposal; Wave 32 finalization candidate; OM-R06=B; OM-R07=B; OM-R10=A. Canonical existence does not authorize runtime assignment or pilot activation; professional/policy gate remains open."
"CANONICAL-001381","Saat & Takı","Takı Aksesuarları & Saklama","Seyahat Tipi Takı Saklama","","L3","YES","CANONICAL-001380","CONFIRMED — PRODUCT OWNER FINAL — CANONICAL V1","NORMAL","NO","NO","NO","docs/TAXONOMY_W33_RESOLVED_UNIFIED_CANDIDATE_TREE.csv [BATCH_03]","0","Exact source row; Wave 15 Batch 03 proposal; Wave 32 finalization candidate; OM-R06=B; OM-R07=B; OM-R10=A."
"CANONICAL-001382","Saat & Takı","Takı Aksesuarları & Saklama","Takı Kutuları & Organizerler","","L3","YES","CANONICAL-001380","CONFIRMED — PRODUCT OWNER FINAL — CANONICAL V1","NORMAL","NO","NO","NO","docs/TAXONOMY_W33_RESOLVED_UNIFIED_CANDIDATE_TREE.csv [BATCH_03]","1","Exact source row; Wave 15 Batch 03 proposal; Wave 32 finalization candidate; OM-R06=B; OM-R07=B; OM-R10=A."
"CANONICAL-001383","Saat & Takı","Takı Aksesuarları & Saklama","Takı Standları","","L3","YES","CANONICAL-001380","CONFIRMED — PRODUCT OWNER FINAL — CANONICAL V1","NORMAL","NO","NO","NO","docs/TAXONOMY_W33_RESOLVED_UNIFIED_CANDIDATE_TREE.csv [BATCH_03]","0","Exact source row; Wave 15 Batch 03 proposal; Wave 32 finalization candidate; OM-R06=B; OM-R07=B; OM-R10=A."
"CANONICAL-001384","Saat & Takı","Takı Aksesuarları & Saklama","Takı Temizlik & Bakım Ürünleri","","L3","YES","CANONICAL-001380","CONFIRMED — PRODUCT OWNER FINAL — CANONICAL V1","LEGAL_REVIEW_REQUIRED","YES","NO","NO","docs/TAXONOMY_W33_RESOLVED_UNIFIED_CANDIDATE_TREE.csv [BATCH_03]","1","Exact source row; Wave 15 Batch 03 proposal; Wave 32 finalization candidate; OM-R06=B; OM-R07=B; OM-R10=A. Canonical existence does not authorize runtime assignment or pilot activation; professional/policy gate remains open."
"CANONICAL-001385","Saat & Takı","Takı Yapım Malzemeleri","","","L2","NO","CANONICAL-001344","CONFIRMED — PRODUCT OWNER FINAL — CANONICAL V1","REGULATED","YES","NO","NO","docs/TAXONOMY_W33_RESOLVED_UNIFIED_CANDIDATE_TREE.csv [BATCH_03]","1","Exact source row; Wave 15 Batch 03 proposal; Wave 32 finalization candidate; OM-R06=B; OM-R07=B; OM-R10=A. Canonical existence does not authorize runtime assignment or pilot activation; professional/policy gate remains open."
"CANONICAL-001386","Saat & Takı","Takı Yapım Malzemeleri","Boncuklar","","L3","YES","CANONICAL-001385","CONFIRMED — PRODUCT OWNER FINAL — CANONICAL V1","REGULATED","YES","NO","NO","docs/TAXONOMY_W33_RESOLVED_UNIFIED_CANDIDATE_TREE.csv [BATCH_03]","0","Exact source row; Wave 15 Batch 03 proposal; Wave 32 finalization candidate; OM-R06=B; OM-R07=B; OM-R10=A. Canonical existence does not authorize runtime assignment or pilot activation; professional/policy gate remains open."
"CANONICAL-001387","Saat & Takı","Takı Yapım Malzemeleri","Boş Takı Yuvaları & Tabanları","","L3","YES","CANONICAL-001385","CONFIRMED — PRODUCT OWNER FINAL — CANONICAL V1","REGULATED","YES","NO","NO","docs/TAXONOMY_W33_RESOLVED_UNIFIED_CANDIDATE_TREE.csv [BATCH_03]","0","Exact source row; Wave 15 Batch 03 proposal; Wave 32 finalization candidate; OM-R06=B; OM-R07=B; OM-R10=A. Canonical existence does not authorize runtime assignment or pilot activation; professional/policy gate remains open."
"CANONICAL-001388","Saat & Takı","Takı Yapım Malzemeleri","Kapama, Halka & Bağlantılar","","L3","YES","CANONICAL-001385","CONFIRMED — PRODUCT OWNER FINAL — CANONICAL V1","REGULATED","YES","NO","NO","docs/TAXONOMY_W33_RESOLVED_UNIFIED_CANDIDATE_TREE.csv [BATCH_03]","0","Exact source row; Wave 15 Batch 03 proposal; Wave 32 finalization candidate; OM-R06=B; OM-R07=B; OM-R10=A. Canonical existence does not authorize runtime assignment or pilot activation; professional/policy gate remains open."
"CANONICAL-001389","Saat & Takı","Takı Yapım Malzemeleri","Takı Teli, İpi & Misinası","","L3","YES","CANONICAL-001385","CONFIRMED — PRODUCT OWNER FINAL — CANONICAL V1","NORMAL","NO","NO","NO","docs/TAXONOMY_W33_RESOLVED_UNIFIED_CANDIDATE_TREE.csv [BATCH_03]","0","Exact source row; Wave 15 Batch 03 proposal; Wave 32 finalization candidate; OM-R06=B; OM-R07=B; OM-R10=A."
"CANONICAL-001390","Saat & Takı","Takı Yapım Malzemeleri","Takı Zinciri & Bileşenleri","","L3","YES","CANONICAL-001385","CONFIRMED — PRODUCT OWNER FINAL — CANONICAL V1","REGULATED","YES","NO","NO","docs/TAXONOMY_W33_RESOLVED_UNIFIED_CANDIDATE_TREE.csv [BATCH_03]","0","Exact source row; Wave 15 Batch 03 proposal; Wave 32 finalization candidate; OM-R06=B; OM-R07=B; OM-R10=A. Canonical existence does not authorize runtime assignment or pilot activation; professional/policy gate remains open."
"CANONICAL-001391","Sağlık & Medikal","","","","L1","NO","","CONFIRMED — PRODUCT OWNER FINAL — CANONICAL V1","NORMAL","NO","NO","NO","docs/ESNAFTAVAR_CANONICAL_CATEGORY_TAXONOMY.md","1","Canonical L1 root; never product-assignable; pilot activation requires at least one eligible descendant and a separate runtime decision."
"CANONICAL-001392","Sağlık & Medikal","İlk Yardım & Yara Bakımı","","","L2","NO","CANONICAL-001391","CONFIRMED — PRODUCT OWNER FINAL — CANONICAL V1","LEGAL_REVIEW_REQUIRED","YES","NO","NO","docs/TAXONOMY_W33_RESOLVED_UNIFIED_CANDIDATE_TREE.csv [BATCH_03]","1","Exact source row; Wave 15 Batch 03 proposal; Wave 32 finalization candidate; OM-R06=B; OM-R07=B; OM-R10=A. Canonical existence does not authorize runtime assignment or pilot activation; professional/policy gate remains open."
"CANONICAL-001393","Sağlık & Medikal","İlk Yardım & Yara Bakımı","Bandaj & Flasterler","","L3","YES","CANONICAL-001392","CONFIRMED — PRODUCT OWNER FINAL — CANONICAL V1","LEGAL_REVIEW_REQUIRED","YES","NO","NO","docs/TAXONOMY_W33_RESOLVED_UNIFIED_CANDIDATE_TREE.csv [BATCH_03]","1","Exact source row; Wave 15 Batch 03 proposal; Wave 32 finalization candidate; OM-R06=B; OM-R07=B; OM-R10=A. Canonical existence does not authorize runtime assignment or pilot activation; professional/policy gate remains open."
"CANONICAL-001394","Sağlık & Medikal","İlk Yardım & Yara Bakımı","İlk Yardım Setleri","","L3","YES","CANONICAL-001392","CONFIRMED — PRODUCT OWNER FINAL — CANONICAL V1","LEGAL_REVIEW_REQUIRED","YES","NO","NO","docs/TAXONOMY_W33_RESOLVED_UNIFIED_CANDIDATE_TREE.csv [BATCH_03]","1","Exact source row; Wave 15 Batch 03 proposal; Wave 32 finalization candidate; OM-R06=B; OM-R07=B; OM-R10=A. Canonical existence does not authorize runtime assignment or pilot activation; professional/policy gate remains open."
"CANONICAL-001395","Sağlık & Medikal","İlk Yardım & Yara Bakımı","Pansuman Aksesuarları","","L3","YES","CANONICAL-001392","CONFIRMED — PRODUCT OWNER FINAL — CANONICAL V1","LEGAL_REVIEW_REQUIRED","YES","NO","NO","docs/TAXONOMY_W33_RESOLVED_UNIFIED_CANDIDATE_TREE.csv [BATCH_03]","0","Exact source row; Wave 15 Batch 03 proposal; Wave 32 finalization candidate; OM-R06=B; OM-R07=B; OM-R10=A. Canonical existence does not authorize runtime assignment or pilot activation; professional/policy gate remains open."
"CANONICAL-001396","Sağlık & Medikal","İlk Yardım & Yara Bakımı","Steril Kompres & Yara Örtüleri","","L3","YES","CANONICAL-001392","CONFIRMED — PRODUCT OWNER FINAL — CANONICAL V1","LEGAL_REVIEW_REQUIRED","YES","NO","NO","docs/TAXONOMY_W33_RESOLVED_UNIFIED_CANDIDATE_TREE.csv [BATCH_03]","1","Exact source row; Wave 15 Batch 03 proposal; Wave 32 finalization candidate; OM-R06=B; OM-R07=B; OM-R10=A. Canonical existence does not authorize runtime assignment or pilot activation; professional/policy gate remains open."
"CANONICAL-001397","Sağlık & Medikal","Evde Sağlık Ölçüm Cihazları","","","L2","NO","CANONICAL-001391","CONFIRMED — PRODUCT OWNER FINAL — CANONICAL V1","LEGAL_REVIEW_REQUIRED","YES","NO","NO","docs/TAXONOMY_W33_RESOLVED_UNIFIED_CANDIDATE_TREE.csv [BATCH_03]","1","Exact source row; Wave 15 Batch 03 proposal; Wave 32 finalization candidate; OM-R06=B; OM-R07=B; OM-R10=A. Canonical existence does not authorize runtime assignment or pilot activation; professional/policy gate remains open."
"CANONICAL-001398","Sağlık & Medikal","Evde Sağlık Ölçüm Cihazları","Ateş Ölçerler","","L3","YES","CANONICAL-001397","CONFIRMED — PRODUCT OWNER FINAL — CANONICAL V1","LEGAL_REVIEW_REQUIRED","YES","NO","NO","docs/TAXONOMY_W33_RESOLVED_UNIFIED_CANDIDATE_TREE.csv [BATCH_03]","1","Exact source row; Wave 15 Batch 03 proposal; Wave 32 finalization candidate; OM-R06=B; OM-R07=B; OM-R10=A. Canonical existence does not authorize runtime assignment or pilot activation; professional/policy gate remains open."
