"TERM_ID","TERM","TERM_TYPE","EXPECTED_L1","EXPECTED_L2","CANONICAL_NODE_STATE","AMBIGUOUS","ALTERNATIVE_DOMAIN","NOTES"
"TERM-001128","kesme çiçek","SEARCH_SYNONYM","Çiçek & Bahçe","Kesme Çiçek & Fiziksel Aranjmanlar","PROPOSED_FOR_OWNER_REVIEW","NO","","Controlled discovery term; does not change taxonomy ownership."
"TERM-001129","çiçek aranjmanı","COLLOQUIAL_TURKISH_TERM","Çiçek & Bahçe","Kesme Çiçek & Fiziksel Aranjmanlar","PROPOSED_FOR_OWNER_REVIEW","NO","","Controlled discovery term; does not change taxonomy ownership."
"TERM-001130","çelenk","COLLOQUIAL_TURKISH_TERM","Çiçek & Bahçe","Kesme Çiçek & Fiziksel Aranjmanlar","PROPOSED_FOR_OWNER_REVIEW","NO","","Controlled discovery term; does not change taxonomy ownership."
"TERM-001131","Tohum, Fide & Bitki Soğanları","CANONICAL_CATEGORY_NAME","Çiçek & Bahçe","Tohum, Fide & Bitki Soğanları","PROPOSED_FOR_OWNER_REVIEW","NO","","Canonical display name; node state is preserved."
"TERM-001132","tohum","SEARCH_SYNONYM","Çiçek & Bahçe","Tohum, Fide & Bitki Soğanları","PROPOSED_FOR_OWNER_REVIEW","NO","","Controlled discovery term; does not change taxonomy ownership."
"TERM-001133","fide","SEARCH_SYNONYM","Çiçek & Bahçe","Tohum, Fide & Bitki Soğanları","PROPOSED_FOR_OWNER_REVIEW","NO","","Controlled discovery term; does not change taxonomy ownership."
"TERM-001134","fidan","COLLOQUIAL_TURKISH_TERM","Çiçek & Bahçe","Tohum, Fide & Bitki Soğanları","PROPOSED_FOR_OWNER_REVIEW","NO","","Controlled discovery term; does not change taxonomy ownership."
"TERM-001135","çiçek soğanı","COLLOQUIAL_TURKISH_TERM","Çiçek & Bahçe","Tohum, Fide & Bitki Soğanları","PROPOSED_FOR_OWNER_REVIEW","NO","","Controlled discovery term; does not change taxonomy ownership."
"TERM-001136","Yapay Çiçek & Yapay Bitkiler","CANONICAL_CATEGORY_NAME","Çiçek & Bahçe","Yapay Çiçek & Yapay Bitkiler","PROPOSED_FOR_OWNER_REVIEW","NO","","Canonical display name; node state is preserved."
"TERM-001137","yapma çiçek","SEARCH_SYNONYM","Çiçek & Bahçe","Yapay Çiçek & Yapay Bitkiler","PROPOSED_FOR_OWNER_REVIEW","NO","","Controlled discovery term; does not change taxonomy ownership."
"TERM-001138","suni çiçek","SEARCH_SYNONYM","Çiçek & Bahçe","Yapay Çiçek & Yapay Bitkiler","PROPOSED_FOR_OWNER_REVIEW","NO","","Controlled discovery term; does not change taxonomy ownership."
"TERM-001139","yapay bitki","COLLOQUIAL_TURKISH_TERM","Çiçek & Bahçe","Yapay Çiçek & Yapay Bitkiler","PROPOSED_FOR_OWNER_REVIEW","NO","","Controlled discovery term; does not change taxonomy ownership."
"TERM-001140","artificial plant","ENGLISH_LOANWORD","Çiçek & Bahçe","Yapay Çiçek & Yapay Bitkiler","PROPOSED_FOR_OWNER_REVIEW","NO","","Controlled discovery term; does not change taxonomy ownership."
"TERM-001141","Saksı, Saksılık & Bitki Kapları","CANONICAL_CATEGORY_NAME","Çiçek & Bahçe","Saksı, Saksılık & Bitki Kapları","PROPOSED_FOR_OWNER_REVIEW","NO","","Canonical display name; node state is preserved."
"TERM-001142","saksı","SEARCH_SYNONYM","Çiçek & Bahçe","Saksı, Saksılık & Bitki Kapları","PROPOSED_FOR_OWNER_REVIEW","NO","","Controlled discovery term; does not change taxonomy ownership."
"TERM-001143","planter","ENGLISH_LOANWORD","Çiçek & Bahçe","Saksı, Saksılık & Bitki Kapları","PROPOSED_FOR_OWNER_REVIEW","NO","","Controlled discovery term; does not change taxonomy ownership."
"TERM-001144","saksılık","COLLOQUIAL_TURKISH_TERM","Çiçek & Bahçe","Saksı, Saksılık & Bitki Kapları","PROPOSED_FOR_OWNER_REVIEW","NO","","Controlled discovery term; does not change taxonomy ownership."
"TERM-001145","grow bag","ENGLISH_LOANWORD","Çiçek & Bahçe","Saksı, Saksılık & Bitki Kapları","PROPOSED_FOR_OWNER_REVIEW","NO","","Controlled discovery term; does not change taxonomy ownership."
"TERM-001146","Toprak, Gübre & Bitki Besleme","CANONICAL_CATEGORY_NAME","Çiçek & Bahçe","Toprak, Gübre & Bitki Besleme","PROPOSED_FOR_OWNER_REVIEW","NO","","Canonical display name; node state is preserved."
"TERM-001147","torf","SEARCH_SYNONYM","Çiçek & Bahçe","Toprak, Gübre & Bitki Besleme","PROPOSED_FOR_OWNER_REVIEW","NO","","Controlled discovery term; does not change taxonomy ownership."
"TERM-001148","toprak","SEARCH_SYNONYM","Çiçek & Bahçe","Toprak, Gübre & Bitki Besleme","PROPOSED_FOR_OWNER_REVIEW","NO","","Controlled discovery term; does not change taxonomy ownership."
"TERM-001149","perlit","COLLOQUIAL_TURKISH_TERM","Çiçek & Bahçe","Toprak, Gübre & Bitki Besleme","PROPOSED_FOR_OWNER_REVIEW","NO","","Controlled discovery term; does not change taxonomy ownership."
"TERM-001150","kompost","COLLOQUIAL_TURKISH_TERM","Çiçek & Bahçe","Toprak, Gübre & Bitki Besleme","PROPOSED_FOR_OWNER_REVIEW","NO","","Controlled discovery term; does not change taxonomy ownership."
"TERM-001151","Sulama Ürünleri","CANONICAL_CATEGORY_NAME","Çiçek & Bahçe","Sulama Ürünleri","PROPOSED_FOR_OWNER_REVIEW","NO","","Canonical display name; node state is preserved."
"TERM-001152","bahçe sulama","SEARCH_SYNONYM","Çiçek & Bahçe","Sulama Ürünleri","PROPOSED_FOR_OWNER_REVIEW","NO","","Controlled discovery term; does not change taxonomy ownership."
"TERM-001153","hortum","SEARCH_SYNONYM","Çiçek & Bahçe","Sulama Ürünleri","PROPOSED_FOR_OWNER_REVIEW","NO","","Controlled discovery term; does not change taxonomy ownership."
"TERM-001154","damla sulama","COLLOQUIAL_TURKISH_TERM","Çiçek & Bahçe","Sulama Ürünleri","PROPOSED_FOR_OWNER_REVIEW","NO","","Controlled discovery term; does not change taxonomy ownership."
"TERM-001155","fıskiye","COLLOQUIAL_TURKISH_TERM","Çiçek & Bahçe","Sulama Ürünleri","PROPOSED_FOR_OWNER_REVIEW","NO","","Controlled discovery term; does not change taxonomy ownership."
"TERM-001156","Bahçe El Aletleri","CANONICAL_CATEGORY_NAME","Çiçek & Bahçe","Bahçe El Aletleri","PROPOSED_FOR_OWNER_REVIEW","NO","","Canonical display name; node state is preserved."
"TERM-001157","bahçe makası","SEARCH_SYNONYM","Çiçek & Bahçe","Bahçe El Aletleri","PROPOSED_FOR_OWNER_REVIEW","NO","","Controlled discovery term; does not change taxonomy ownership."
"TERM-001158","kürek","SEARCH_SYNONYM","Çiçek & Bahçe","Bahçe El Aletleri","PROPOSED_FOR_OWNER_REVIEW","NO","","Controlled discovery term; does not change taxonomy ownership."
"TERM-001159","tırmık","COLLOQUIAL_TURKISH_TERM","Çiçek & Bahçe","Bahçe El Aletleri","PROPOSED_FOR_OWNER_REVIEW","NO","","Controlled discovery term; does not change taxonomy ownership."
"TERM-001160","çapa","COLLOQUIAL_TURKISH_TERM","Çiçek & Bahçe","Bahçe El Aletleri","PROPOSED_FOR_OWNER_REVIEW","NO","","Controlled discovery term; does not change taxonomy ownership."
"TERM-001161","Bitki Bakım & Yetiştirme Ürünleri","CANONICAL_CATEGORY_NAME","Çiçek & Bahçe","Bitki Bakım & Yetiştirme Ürünleri","PROPOSED_FOR_OWNER_REVIEW","NO","","Canonical display name; node state is preserved."
"TERM-001162","bitki desteği","SEARCH_SYNONYM","Çiçek & Bahçe","Bitki Bakım & Yetiştirme Ürünleri","PROPOSED_FOR_OWNER_REVIEW","NO","","Controlled discovery term; does not change taxonomy ownership."
"TERM-001163","klips","SEARCH_SYNONYM","Çiçek & Bahçe","Bitki Bakım & Yetiştirme Ürünleri","PROPOSED_FOR_OWNER_REVIEW","NO","","Controlled discovery term; does not change taxonomy ownership."
"TERM-001164","köklendirme","COLLOQUIAL_TURKISH_TERM","Çiçek & Bahçe","Bitki Bakım & Yetiştirme Ürünleri","PROPOSED_FOR_OWNER_REVIEW","NO","","Controlled discovery term; does not change taxonomy ownership."
"TERM-001165","fide tepsisi","COLLOQUIAL_TURKISH_TERM","Çiçek & Bahçe","Bitki Bakım & Yetiştirme Ürünleri","PROPOSED_FOR_OWNER_REVIEW","NO","","Controlled discovery term; does not change taxonomy ownership."
"TERM-001166","Sera & Yetiştirme Ekipmanları","CANONICAL_CATEGORY_NAME","Çiçek & Bahçe","Sera & Yetiştirme Ekipmanları","PROPOSED_FOR_OWNER_REVIEW","NO","","Canonical display name; node state is preserved."
"TERM-001167","hobi sera","SEARCH_SYNONYM","Çiçek & Bahçe","Sera & Yetiştirme Ekipmanları","PROPOSED_FOR_OWNER_REVIEW","NO","","Controlled discovery term; does not change taxonomy ownership."
"TERM-001168","grow tent","ENGLISH_LOANWORD","Çiçek & Bahçe","Sera & Yetiştirme Ekipmanları","PROPOSED_FOR_OWNER_REVIEW","NO","","Controlled discovery term; does not change taxonomy ownership."
"TERM-001169","sera örtüsü","COLLOQUIAL_TURKISH_TERM","Çiçek & Bahçe","Sera & Yetiştirme Ekipmanları","PROPOSED_FOR_OWNER_REVIEW","NO","","Controlled discovery term; does not change taxonomy ownership."
"TERM-001170","yetiştirme sistemi","COLLOQUIAL_TURKISH_TERM","Çiçek & Bahçe","Sera & Yetiştirme Ekipmanları","PROPOSED_FOR_OWNER_REVIEW","NO","","Controlled discovery term; does not change taxonomy ownership."
"TERM-001171","Bahçe Dekorasyonu & Peyzaj Aksesuarları","CANONICAL_CATEGORY_NAME","Çiçek & Bahçe","Bahçe Dekorasyonu & Peyzaj Aksesuarları","PROPOSED_FOR_OWNER_REVIEW","NO","","Canonical display name; node state is preserved."
"TERM-001172","bahçe dekoru","SEARCH_SYNONYM","Çiçek & Bahçe","Bahçe Dekorasyonu & Peyzaj Aksesuarları","PROPOSED_FOR_OWNER_REVIEW","NO","","Controlled discovery term; does not change taxonomy ownership."
"TERM-001173","çit","SEARCH_SYNONYM","Çiçek & Bahçe","Bahçe Dekorasyonu & Peyzaj Aksesuarları","PROPOSED_FOR_OWNER_REVIEW","NO","","Controlled discovery term; does not change taxonomy ownership."
"TERM-001174","bordür","COLLOQUIAL_TURKISH_TERM","Çiçek & Bahçe","Bahçe Dekorasyonu & Peyzaj Aksesuarları","PROPOSED_FOR_OWNER_REVIEW","NO","","Controlled discovery term; does not change taxonomy ownership."
"TERM-001175","trellis","COLLOQUIAL_TURKISH_TERM","Çiçek & Bahçe","Bahçe Dekorasyonu & Peyzaj Aksesuarları","PROPOSED_FOR_OWNER_REVIEW","NO","","Controlled discovery term; does not change taxonomy ownership."
"TERM-001176","Hatıra & Hediyelik Objeler","CANONICAL_CATEGORY_NAME","Hediyelik & Parti","Hatıra & Hediyelik Objeler","PROPOSED_FOR_OWNER_REVIEW","NO","","Canonical display name; node state is preserved."
"TERM-001177","souvenir","ENGLISH_LOANWORD","Hediyelik & Parti","Hatıra & Hediyelik Objeler","PROPOSED_FOR_OWNER_REVIEW","NO","","Controlled discovery term; does not change taxonomy ownership."
"TERM-001178","hatıra","SEARCH_SYNONYM","Hediyelik & Parti","Hatıra & Hediyelik Objeler","PROPOSED_FOR_OWNER_REVIEW","NO","","Controlled discovery term; does not change taxonomy ownership."
"TERM-001179","anı objesi","COLLOQUIAL_TURKISH_TERM","Hediyelik & Parti","Hatıra & Hediyelik Objeler","PROPOSED_FOR_OWNER_REVIEW","NO","","Controlled discovery term; does not change taxonomy ownership."
"TERM-001180","hatıra plaketi","COLLOQUIAL_TURKISH_TERM","Hediyelik & Parti","Hatıra & Hediyelik Objeler","PROPOSED_FOR_OWNER_REVIEW","NO","","Controlled discovery term; does not change taxonomy ownership."
"TERM-001181","Hediye Paketleme & Sunum","CANONICAL_CATEGORY_NAME","Hediyelik & Parti","Hediye Paketleme & Sunum","PROPOSED_FOR_OWNER_REVIEW","NO","","Canonical display name; node state is preserved."
"TERM-001182","hediye paketi","SEARCH_SYNONYM","Hediyelik & Parti","Hediye Paketleme & Sunum","PROPOSED_FOR_OWNER_REVIEW","NO","","Controlled discovery term; does not change taxonomy ownership."
"TERM-001183","hediye kutusu","SEARCH_SYNONYM","Hediyelik & Parti","Hediye Paketleme & Sunum","PROPOSED_FOR_OWNER_REVIEW","NO","","Controlled discovery term; does not change taxonomy ownership."
"TERM-001184","paket kâğıdı","COLLOQUIAL_TURKISH_TERM","Hediyelik & Parti","Hediye Paketleme & Sunum","PROPOSED_FOR_OWNER_REVIEW","NO","","Controlled discovery term; does not change taxonomy ownership."
"TERM-001185","kurdele","COLLOQUIAL_TURKISH_TERM","Hediyelik & Parti","Hediye Paketleme & Sunum","PROPOSED_FOR_OWNER_REVIEW","NO","","Controlled discovery term; does not change taxonomy ownership."
"TERM-001186","Tebrik Kartları, Davetiyeler & Kutlama Yazıları","CANONICAL_CATEGORY_NAME","Hediyelik & Parti","Tebrik Kartları, Davetiyeler & Kutlama Yazıları","PROPOSED_FOR_OWNER_REVIEW","NO","","Canonical display name; node state is preserved."
"TERM-001187","tebrik kartı","SEARCH_SYNONYM","Hediyelik & Parti","Tebrik Kartları, Davetiyeler & Kutlama Yazıları","PROPOSED_FOR_OWNER_REVIEW","NO","","Controlled discovery term; does not change taxonomy ownership."
"TERM-001188","davetiye","SEARCH_SYNONYM","Hediyelik & Parti","Tebrik Kartları, Davetiyeler & Kutlama Yazıları","PROPOSED_FOR_OWNER_REVIEW","NO","","Controlled discovery term; does not change taxonomy ownership."
"TERM-001189","invitation","ENGLISH_LOANWORD","Hediyelik & Parti","Tebrik Kartları, Davetiyeler & Kutlama Yazıları","PROPOSED_FOR_OWNER_REVIEW","NO","","Controlled discovery term; does not change taxonomy ownership."
"TERM-001190","masa kartı","COLLOQUIAL_TURKISH_TERM","Hediyelik & Parti","Tebrik Kartları, Davetiyeler & Kutlama Yazıları","PROPOSED_FOR_OWNER_REVIEW","NO","","Controlled discovery term; does not change taxonomy ownership."
"TERM-001191","Balon & Balon Aksesuarları","CANONICAL_CATEGORY_NAME","Hediyelik & Parti","Balon & Balon Aksesuarları","PROPOSED_FOR_OWNER_REVIEW","NO","","Canonical display name; node state is preserved."
"TERM-001192","parti balonu","SEARCH_SYNONYM","Hediyelik & Parti","Balon & Balon Aksesuarları","PROPOSED_FOR_OWNER_REVIEW","NO","","Controlled discovery term; does not change taxonomy ownership."
"TERM-001193","folyo balon","SEARCH_SYNONYM","Hediyelik & Parti","Balon & Balon Aksesuarları","PROPOSED_FOR_OWNER_REVIEW","NO","","Controlled discovery term; does not change taxonomy ownership."
"TERM-001194","balon standı","COLLOQUIAL_TURKISH_TERM","Hediyelik & Parti","Balon & Balon Aksesuarları","PROPOSED_FOR_OWNER_REVIEW","NO","","Controlled discovery term; does not change taxonomy ownership."
"TERM-001195","balon pompası","COLLOQUIAL_TURKISH_TERM","Hediyelik & Parti","Balon & Balon Aksesuarları","PROPOSED_FOR_OWNER_REVIEW","NO","","Controlled discovery term; does not change taxonomy ownership."
"TERM-001196","Parti Süsleri & Mekân Dekorasyonu","CANONICAL_CATEGORY_NAME","Hediyelik & Parti","Parti Süsleri & Mekân Dekorasyonu","PROPOSED_FOR_OWNER_REVIEW","NO","","Canonical display name; node state is preserved."
"TERM-001197","parti süsü","SEARCH_SYNONYM","Hediyelik & Parti","Parti Süsleri & Mekân Dekorasyonu","PROPOSED_FOR_OWNER_REVIEW","NO","","Controlled discovery term; does not change taxonomy ownership."
"TERM-001198","banner","ENGLISH_LOANWORD","Hediyelik & Parti","Parti Süsleri & Mekân Dekorasyonu","PROPOSED_FOR_OWNER_REVIEW","NO","","Controlled discovery term; does not change taxonomy ownership."
"TERM-001199","girland","COLLOQUIAL_TURKISH_TERM","Hediyelik & Parti","Parti Süsleri & Mekân Dekorasyonu","PROPOSED_FOR_OWNER_REVIEW","NO","","Controlled discovery term; does not change taxonomy ownership."
"TERM-001200","fon perde","COLLOQUIAL_TURKISH_TERM","Hediyelik & Parti","Parti Süsleri & Mekân Dekorasyonu","PROPOSED_FOR_OWNER_REVIEW","NO","","Controlled discovery term; does not change taxonomy ownership."
"TERM-001201","Parti Sofrası & Servis Ürünleri","CANONICAL_CATEGORY_NAME","Hediyelik & Parti","Parti Sofrası & Servis Ürünleri","PROPOSED_FOR_OWNER_REVIEW","NO","","Canonical display name; node state is preserved."
"TERM-001202","parti tabağı","SEARCH_SYNONYM","Hediyelik & Parti","Parti Sofrası & Servis Ürünleri","PROPOSED_FOR_OWNER_REVIEW","NO","","Controlled discovery term; does not change taxonomy ownership."
"TERM-001203","karton bardak","SEARCH_SYNONYM","Hediyelik & Parti","Parti Sofrası & Servis Ürünleri","PROPOSED_FOR_OWNER_REVIEW","NO","","Controlled discovery term; does not change taxonomy ownership."
"TERM-001204","peçete","COLLOQUIAL_TURKISH_TERM","Hediyelik & Parti","Parti Sofrası & Servis Ürünleri","PROPOSED_FOR_OWNER_REVIEW","NO","","Controlled discovery term; does not change taxonomy ownership."
"TERM-001205","masa örtüsü","COLLOQUIAL_TURKISH_TERM","Hediyelik & Parti","Parti Sofrası & Servis Ürünleri","PROPOSED_FOR_OWNER_REVIEW","NO","","Controlled discovery term; does not change taxonomy ownership."
"TERM-001206","Kostüm, Maske & Parti Aksesuarları","CANONICAL_CATEGORY_NAME","Hediyelik & Parti","Kostüm, Maske & Parti Aksesuarları","PROPOSED_FOR_OWNER_REVIEW","NO","","Canonical display name; node state is preserved."
"TERM-001207","kostüm","SEARCH_SYNONYM","Hediyelik & Parti","Kostüm, Maske & Parti Aksesuarları","PROPOSED_FOR_OWNER_REVIEW","NO","","Controlled discovery term; does not change taxonomy ownership."
"TERM-001208","parti maskesi","SEARCH_SYNONYM","Hediyelik & Parti","Kostüm, Maske & Parti Aksesuarları","PROPOSED_FOR_OWNER_REVIEW","NO","","Controlled discovery term; does not change taxonomy ownership."
"TERM-001209","peruk","COLLOQUIAL_TURKISH_TERM","Hediyelik & Parti","Kostüm, Maske & Parti Aksesuarları","PROPOSED_FOR_OWNER_REVIEW","NO","","Controlled discovery term; does not change taxonomy ownership."
"TERM-001210","parti şapkası","COLLOQUIAL_TURKISH_TERM","Hediyelik & Parti","Kostüm, Maske & Parti Aksesuarları","PROPOSED_FOR_OWNER_REVIEW","NO","","Controlled discovery term; does not change taxonomy ownership."
"TERM-001211","Pasta Süsleme & Kutlama Aksesuarları","CANONICAL_CATEGORY_NAME","Hediyelik & Parti","Pasta Süsleme & Kutlama Aksesuarları","PROPOSED_FOR_OWNER_REVIEW","NO","","Canonical display name; node state is preserved."
"TERM-001212","pasta mumu","SEARCH_SYNONYM","Hediyelik & Parti","Pasta Süsleme & Kutlama Aksesuarları","PROPOSED_FOR_OWNER_REVIEW","NO","","Controlled discovery term; does not change taxonomy ownership."
"TERM-001213","cake topper","ENGLISH_LOANWORD","Hediyelik & Parti","Pasta Süsleme & Kutlama Aksesuarları","PROPOSED_FOR_OWNER_REVIEW","NO","","Controlled discovery term; does not change taxonomy ownership."
"TERM-001214","rakam mum","COLLOQUIAL_TURKISH_TERM","Hediyelik & Parti","Pasta Süsleme & Kutlama Aksesuarları","PROPOSED_FOR_OWNER_REVIEW","NO","","Controlled discovery term; does not change taxonomy ownership."
"TERM-001215","Pasta Süsleme","COLLOQUIAL_TURKISH_TERM","Hediyelik & Parti","Pasta Süsleme & Kutlama Aksesuarları","PROPOSED_FOR_OWNER_REVIEW","NO","","Controlled discovery term; does not change taxonomy ownership."
"TERM-001216","Parti Eğlence & Fotoğraf Aksesuarları","CANONICAL_CATEGORY_NAME","Hediyelik & Parti","Parti Eğlence & Fotoğraf Aksesuarları","PROPOSED_FOR_OWNER_REVIEW","NO","","Canonical display name; node state is preserved."
"TERM-001217","photo booth","ENGLISH_LOANWORD","Hediyelik & Parti","Parti Eğlence & Fotoğraf Aksesuarları","PROPOSED_FOR_OWNER_REVIEW","NO","","Controlled discovery term; does not change taxonomy ownership."
"TERM-001218","fotoğraf çubuğu","SEARCH_SYNONYM","Hediyelik & Parti","Parti Eğlence & Fotoğraf Aksesuarları","PROPOSED_FOR_OWNER_REVIEW","NO","","Controlled discovery term; does not change taxonomy ownership."
