"L1","L2","L3","L4","LEAF_YN","NODE_STATE","POLICY_CLASS","PRIMARY_DOMAIN","FACET_NOTES","SYNONYM_NOTES","OWNER_DECISION_REQUIRED","PROFESSIONAL_REVIEW_REQUIRED","SOURCE_NOTES"
"Çiçek & Bahçe","Tohum, Fide & Bitki Soğanları","Çiçek Tohumları","","YES","CANDIDATE_FOR_PRODUCT_OWNER_FINALIZATION","LEGAL_REVIEW_REQUIRED","Çiçek & Bahçe","Çiçek & Bahçe candidate facet registry applies; fit, species, material, size, compatibility, claim and eligibility metadata remain outside hierarchy.","Use the controlled synonym registry from the Batch 03 source proposal; synonyms never create eligibility or alternate primary leaves.","YES","YES","Wave 15 Batch 03 proposal; Wave 32 finalization candidate; OM-R06=B; OM-R07=B; OM-R10=A."
"Çiçek & Bahçe","Tohum, Fide & Bitki Soğanları","Çim Tohumları","","YES","CANDIDATE_FOR_PRODUCT_OWNER_FINALIZATION","LEGAL_REVIEW_REQUIRED","Çiçek & Bahçe","Çiçek & Bahçe candidate facet registry applies; fit, species, material, size, compatibility, claim and eligibility metadata remain outside hierarchy.","Use the controlled synonym registry from the Batch 03 source proposal; synonyms never create eligibility or alternate primary leaves.","YES","YES","Wave 15 Batch 03 proposal; Wave 32 finalization candidate; OM-R06=B; OM-R07=B; OM-R10=A."
"Çiçek & Bahçe","Tohum, Fide & Bitki Soğanları","Fide & Fidanlar","","YES","CANDIDATE_FOR_PRODUCT_OWNER_FINALIZATION","LEGAL_REVIEW_REQUIRED","Çiçek & Bahçe","Çiçek & Bahçe candidate facet registry applies; fit, species, material, size, compatibility, claim and eligibility metadata remain outside hierarchy.","Use the controlled synonym registry from the Batch 03 source proposal; synonyms never create eligibility or alternate primary leaves.","YES","YES","Wave 15 Batch 03 proposal; Wave 32 finalization candidate; OM-R06=B; OM-R07=B; OM-R10=A."
"Çiçek & Bahçe","Tohum, Fide & Bitki Soğanları","Sebze & Ot Tohumları","","YES","CANDIDATE_FOR_PRODUCT_OWNER_FINALIZATION","LEGAL_REVIEW_REQUIRED","Çiçek & Bahçe","Çiçek & Bahçe candidate facet registry applies; fit, species, material, size, compatibility, claim and eligibility metadata remain outside hierarchy.","Use the controlled synonym registry from the Batch 03 source proposal; synonyms never create eligibility or alternate primary leaves.","YES","YES","Wave 15 Batch 03 proposal; Wave 32 finalization candidate; OM-R06=B; OM-R07=B; OM-R10=A."
"Çiçek & Bahçe","Yapay Çiçek & Yapay Bitkiler","","","NO","CANDIDATE_FOR_PRODUCT_OWNER_FINALIZATION","REGULATED","Çiçek & Bahçe","Çiçek & Bahçe candidate facet registry applies; fit, species, material, size, compatibility, claim and eligibility metadata remain outside hierarchy.","Use the controlled synonym registry from the Batch 03 source proposal; synonyms never create eligibility or alternate primary leaves.","YES","YES","Wave 15 Batch 03 proposal; Wave 32 finalization candidate; OM-R06=B; OM-R07=B; OM-R10=A."
"Çiçek & Bahçe","Yapay Çiçek & Yapay Bitkiler","Yapay Çiçek Aranjmanları","","YES","CANDIDATE_FOR_PRODUCT_OWNER_FINALIZATION","NORMAL","Çiçek & Bahçe","Çiçek & Bahçe candidate facet registry applies; fit, species, material, size, compatibility, claim and eligibility metadata remain outside hierarchy.","Use the controlled synonym registry from the Batch 03 source proposal; synonyms never create eligibility or alternate primary leaves.","YES","NO","Wave 15 Batch 03 proposal; Wave 32 finalization candidate; OM-R06=B; OM-R07=B; OM-R10=A."
"Çiçek & Bahçe","Yapay Çiçek & Yapay Bitkiler","Yapay Çiçek Dalları","","YES","CANDIDATE_FOR_PRODUCT_OWNER_FINALIZATION","NORMAL","Çiçek & Bahçe","Çiçek & Bahçe candidate facet registry applies; fit, species, material, size, compatibility, claim and eligibility metadata remain outside hierarchy.","Use the controlled synonym registry from the Batch 03 source proposal; synonyms never create eligibility or alternate primary leaves.","YES","NO","Wave 15 Batch 03 proposal; Wave 32 finalization candidate; OM-R06=B; OM-R07=B; OM-R10=A."
"Çiçek & Bahçe","Yapay Çiçek & Yapay Bitkiler","Yapay Saksı Bitkileri","","YES","CANDIDATE_FOR_PRODUCT_OWNER_FINALIZATION","NORMAL","Çiçek & Bahçe","Çiçek & Bahçe candidate facet registry applies; fit, species, material, size, compatibility, claim and eligibility metadata remain outside hierarchy.","Use the controlled synonym registry from the Batch 03 source proposal; synonyms never create eligibility or alternate primary leaves.","YES","NO","Wave 15 Batch 03 proposal; Wave 32 finalization candidate; OM-R06=B; OM-R07=B; OM-R10=A."
"Çiçek & Bahçe","Yapay Çiçek & Yapay Bitkiler","Yapay Sarmaşık & Bitki Duvarları","","YES","CANDIDATE_FOR_PRODUCT_OWNER_FINALIZATION","REGULATED","Çiçek & Bahçe","Çiçek & Bahçe candidate facet registry applies; fit, species, material, size, compatibility, claim and eligibility metadata remain outside hierarchy.","Use the controlled synonym registry from the Batch 03 source proposal; synonyms never create eligibility or alternate primary leaves.","YES","YES","Wave 15 Batch 03 proposal; Wave 32 finalization candidate; OM-R06=B; OM-R07=B; OM-R10=A."
"Çiçek & Bahçe","Saksı, Saksılık & Bitki Kapları","","","NO","CANDIDATE_FOR_PRODUCT_OWNER_FINALIZATION","REGULATED","Çiçek & Bahçe","Çiçek & Bahçe candidate facet registry applies; fit, species, material, size, compatibility, claim and eligibility metadata remain outside hierarchy.","Use the controlled synonym registry from the Batch 03 source proposal; synonyms never create eligibility or alternate primary leaves.","YES","YES","Wave 15 Batch 03 proposal; Wave 32 finalization candidate; OM-R06=B; OM-R07=B; OM-R10=A."
"Çiçek & Bahçe","Saksı, Saksılık & Bitki Kapları","Asılı Saksı Sistemleri","","YES","CANDIDATE_FOR_PRODUCT_OWNER_FINALIZATION","REGULATED","Çiçek & Bahçe","Çiçek & Bahçe candidate facet registry applies; fit, species, material, size, compatibility, claim and eligibility metadata remain outside hierarchy.","Use the controlled synonym registry from the Batch 03 source proposal; synonyms never create eligibility or alternate primary leaves.","YES","YES","Wave 15 Batch 03 proposal; Wave 32 finalization candidate; OM-R06=B; OM-R07=B; OM-R10=A."
"Çiçek & Bahçe","Saksı, Saksılık & Bitki Kapları","Saksı & Planterlar","","YES","CANDIDATE_FOR_PRODUCT_OWNER_FINALIZATION","NORMAL","Çiçek & Bahçe","Çiçek & Bahçe candidate facet registry applies; fit, species, material, size, compatibility, claim and eligibility metadata remain outside hierarchy.","Use the controlled synonym registry from the Batch 03 source proposal; synonyms never create eligibility or alternate primary leaves.","YES","NO","Wave 15 Batch 03 proposal; Wave 32 finalization candidate; OM-R06=B; OM-R07=B; OM-R10=A."
"Çiçek & Bahçe","Saksı, Saksılık & Bitki Kapları","Saksı Standları","","YES","CANDIDATE_FOR_PRODUCT_OWNER_FINALIZATION","REGULATED","Çiçek & Bahçe","Çiçek & Bahçe candidate facet registry applies; fit, species, material, size, compatibility, claim and eligibility metadata remain outside hierarchy.","Use the controlled synonym registry from the Batch 03 source proposal; synonyms never create eligibility or alternate primary leaves.","YES","YES","Wave 15 Batch 03 proposal; Wave 32 finalization candidate; OM-R06=B; OM-R07=B; OM-R10=A."
"Çiçek & Bahçe","Saksı, Saksılık & Bitki Kapları","Saksı Tabakları & İç Kapları","","YES","CANDIDATE_FOR_PRODUCT_OWNER_FINALIZATION","NORMAL","Çiçek & Bahçe","Çiçek & Bahçe candidate facet registry applies; fit, species, material, size, compatibility, claim and eligibility metadata remain outside hierarchy.","Use the controlled synonym registry from the Batch 03 source proposal; synonyms never create eligibility or alternate primary leaves.","YES","NO","Wave 15 Batch 03 proposal; Wave 32 finalization candidate; OM-R06=B; OM-R07=B; OM-R10=A."
"Çiçek & Bahçe","Saksı, Saksılık & Bitki Kapları","Yetiştirme Torbaları","","YES","CANDIDATE_FOR_PRODUCT_OWNER_FINALIZATION","NORMAL","Çiçek & Bahçe","Çiçek & Bahçe candidate facet registry applies; fit, species, material, size, compatibility, claim and eligibility metadata remain outside hierarchy.","Use the controlled synonym registry from the Batch 03 source proposal; synonyms never create eligibility or alternate primary leaves.","YES","NO","Wave 15 Batch 03 proposal; Wave 32 finalization candidate; OM-R06=B; OM-R07=B; OM-R10=A."
"Çiçek & Bahçe","Toprak, Gübre & Bitki Besleme","","","NO","CANDIDATE_FOR_PRODUCT_OWNER_FINALIZATION","LEGAL_REVIEW_REQUIRED","Çiçek & Bahçe","Çiçek & Bahçe candidate facet registry applies; fit, species, material, size, compatibility, claim and eligibility metadata remain outside hierarchy.","Use the controlled synonym registry from the Batch 03 source proposal; synonyms never create eligibility or alternate primary leaves.","YES","YES","Wave 15 Batch 03 proposal; Wave 32 finalization candidate; OM-R06=B; OM-R07=B; OM-R10=A."
"Çiçek & Bahçe","Toprak, Gübre & Bitki Besleme","Bitki Besinleri","","YES","CANDIDATE_FOR_PRODUCT_OWNER_FINALIZATION","LEGAL_REVIEW_REQUIRED","Çiçek & Bahçe","Çiçek & Bahçe candidate facet registry applies; fit, species, material, size, compatibility, claim and eligibility metadata remain outside hierarchy.","Use the controlled synonym registry from the Batch 03 source proposal; synonyms never create eligibility or alternate primary leaves.","YES","YES","Wave 15 Batch 03 proposal; Wave 32 finalization candidate; OM-R06=B; OM-R07=B; OM-R10=A."
"Çiçek & Bahçe","Toprak, Gübre & Bitki Besleme","Gübreler","","YES","CANDIDATE_FOR_PRODUCT_OWNER_FINALIZATION","LEGAL_REVIEW_REQUIRED","Çiçek & Bahçe","Çiçek & Bahçe candidate facet registry applies; fit, species, material, size, compatibility, claim and eligibility metadata remain outside hierarchy.","Use the controlled synonym registry from the Batch 03 source proposal; synonyms never create eligibility or alternate primary leaves.","YES","YES","Wave 15 Batch 03 proposal; Wave 32 finalization candidate; OM-R06=B; OM-R07=B; OM-R10=A."
"Çiçek & Bahçe","Toprak, Gübre & Bitki Besleme","Kompost Ürünleri","","YES","CANDIDATE_FOR_PRODUCT_OWNER_FINALIZATION","LEGAL_REVIEW_REQUIRED","Çiçek & Bahçe","Çiçek & Bahçe candidate facet registry applies; fit, species, material, size, compatibility, claim and eligibility metadata remain outside hierarchy.","Use the controlled synonym registry from the Batch 03 source proposal; synonyms never create eligibility or alternate primary leaves.","YES","YES","Wave 15 Batch 03 proposal; Wave 32 finalization candidate; OM-R06=B; OM-R07=B; OM-R10=A."
"Çiçek & Bahçe","Toprak, Gübre & Bitki Besleme","Substrat & Toprak Düzenleyiciler","","YES","CANDIDATE_FOR_PRODUCT_OWNER_FINALIZATION","LEGAL_REVIEW_REQUIRED","Çiçek & Bahçe","Çiçek & Bahçe candidate facet registry applies; fit, species, material, size, compatibility, claim and eligibility metadata remain outside hierarchy.","Use the controlled synonym registry from the Batch 03 source proposal; synonyms never create eligibility or alternate primary leaves.","YES","YES","Wave 15 Batch 03 proposal; Wave 32 finalization candidate; OM-R06=B; OM-R07=B; OM-R10=A."
"Çiçek & Bahçe","Toprak, Gübre & Bitki Besleme","Toprak & Torf","","YES","CANDIDATE_FOR_PRODUCT_OWNER_FINALIZATION","LEGAL_REVIEW_REQUIRED","Çiçek & Bahçe","Çiçek & Bahçe candidate facet registry applies; fit, species, material, size, compatibility, claim and eligibility metadata remain outside hierarchy.","Use the controlled synonym registry from the Batch 03 source proposal; synonyms never create eligibility or alternate primary leaves.","YES","YES","Wave 15 Batch 03 proposal; Wave 32 finalization candidate; OM-R06=B; OM-R07=B; OM-R10=A."
"Çiçek & Bahçe","Sulama Ürünleri","","","NO","CANDIDATE_FOR_PRODUCT_OWNER_FINALIZATION","REGULATED","Çiçek & Bahçe","Çiçek & Bahçe candidate facet registry applies; fit, species, material, size, compatibility, claim and eligibility metadata remain outside hierarchy.","Use the controlled synonym registry from the Batch 03 source proposal; synonyms never create eligibility or alternate primary leaves.","YES","YES","Wave 15 Batch 03 proposal; Wave 32 finalization candidate; OM-R06=B; OM-R07=B; OM-R10=A."
"Çiçek & Bahçe","Sulama Ürünleri","Bahçe Hortumu & Makaraları","","YES","CANDIDATE_FOR_PRODUCT_OWNER_FINALIZATION","NORMAL","Çiçek & Bahçe","Çiçek & Bahçe candidate facet registry applies; fit, species, material, size, compatibility, claim and eligibility metadata remain outside hierarchy.","Use the controlled synonym registry from the Batch 03 source proposal; synonyms never create eligibility or alternate primary leaves.","YES","NO","Wave 15 Batch 03 proposal; Wave 32 finalization candidate; OM-R06=B; OM-R07=B; OM-R10=A."
"Çiçek & Bahçe","Sulama Ürünleri","Damla & Mikro Sulama Sistemleri","","YES","CANDIDATE_FOR_PRODUCT_OWNER_FINALIZATION","REGULATED","Çiçek & Bahçe","Çiçek & Bahçe candidate facet registry applies; fit, species, material, size, compatibility, claim and eligibility metadata remain outside hierarchy.","Use the controlled synonym registry from the Batch 03 source proposal; synonyms never create eligibility or alternate primary leaves.","YES","YES","Wave 15 Batch 03 proposal; Wave 32 finalization candidate; OM-R06=B; OM-R07=B; OM-R10=A."
"Çiçek & Bahçe","Sulama Ürünleri","Fıskiye & Yağmurlama Ürünleri","","YES","CANDIDATE_FOR_PRODUCT_OWNER_FINALIZATION","REGULATED","Çiçek & Bahçe","Çiçek & Bahçe candidate facet registry applies; fit, species, material, size, compatibility, claim and eligibility metadata remain outside hierarchy.","Use the controlled synonym registry from the Batch 03 source proposal; synonyms never create eligibility or alternate primary leaves.","YES","YES","Wave 15 Batch 03 proposal; Wave 32 finalization candidate; OM-R06=B; OM-R07=B; OM-R10=A."
"Çiçek & Bahçe","Sulama Ürünleri","Hortum Bağlantı & Başlıkları","","YES","CANDIDATE_FOR_PRODUCT_OWNER_FINALIZATION","NORMAL","Çiçek & Bahçe","Çiçek & Bahçe candidate facet registry applies; fit, species, material, size, compatibility, claim and eligibility metadata remain outside hierarchy.","Use the controlled synonym registry from the Batch 03 source proposal; synonyms never create eligibility or alternate primary leaves.","YES","NO","Wave 15 Batch 03 proposal; Wave 32 finalization candidate; OM-R06=B; OM-R07=B; OM-R10=A."
"Çiçek & Bahçe","Sulama Ürünleri","Sulama Kapları","","YES","CANDIDATE_FOR_PRODUCT_OWNER_FINALIZATION","NORMAL","Çiçek & Bahçe","Çiçek & Bahçe candidate facet registry applies; fit, species, material, size, compatibility, claim and eligibility metadata remain outside hierarchy.","Use the controlled synonym registry from the Batch 03 source proposal; synonyms never create eligibility or alternate primary leaves.","YES","NO","Wave 15 Batch 03 proposal; Wave 32 finalization candidate; OM-R06=B; OM-R07=B; OM-R10=A."
"Çiçek & Bahçe","Sulama Ürünleri","Sulama Kontrolörleri & Zamanlayıcılar","","YES","CANDIDATE_FOR_PRODUCT_OWNER_FINALIZATION","REGULATED","Çiçek & Bahçe","Çiçek & Bahçe candidate facet registry applies; fit, species, material, size, compatibility, claim and eligibility metadata remain outside hierarchy.","Use the controlled synonym registry from the Batch 03 source proposal; synonyms never create eligibility or alternate primary leaves.","YES","YES","Wave 15 Batch 03 proposal; Wave 32 finalization candidate; OM-R06=B; OM-R07=B; OM-R10=A."
"Çiçek & Bahçe","Bahçe El Aletleri","","","NO","CANDIDATE_FOR_PRODUCT_OWNER_FINALIZATION","REGULATED","Çiçek & Bahçe","Çiçek & Bahçe candidate facet registry applies; fit, species, material, size, compatibility, claim and eligibility metadata remain outside hierarchy.","Use the controlled synonym registry from the Batch 03 source proposal; synonyms never create eligibility or alternate primary leaves.","YES","YES","Wave 15 Batch 03 proposal; Wave 32 finalization candidate; OM-R06=B; OM-R07=B; OM-R10=A."
"Çiçek & Bahçe","Bahçe El Aletleri","Bahçe El Aleti Setleri","","YES","CANDIDATE_FOR_PRODUCT_OWNER_FINALIZATION","REGULATED","Çiçek & Bahçe","Çiçek & Bahçe candidate facet registry applies; fit, species, material, size, compatibility, claim and eligibility metadata remain outside hierarchy.","Use the controlled synonym registry from the Batch 03 source proposal; synonyms never create eligibility or alternate primary leaves.","YES","YES","Wave 15 Batch 03 proposal; Wave 32 finalization candidate; OM-R06=B; OM-R07=B; OM-R10=A."
